date,Debt,Equity,Total,country1,name,iso3
2021-01-01,231.49835232000083,4649.547847399999,4881.04619972,Brazil,Brazil,BRA
2021-07-01,4411.054490370001,-1154.1514403,3256.903050070001,Brazil,Brazil,BRA
2021-06-01,3072.7227743,2054.125092390001,5126.847866690001,Brazil,Brazil,BRA
2021-03-01,386.57843932000117,-2996.320897649998,-2609.742458329997,Brazil,Brazil,BRA
2021-05-01,2526.3662161400002,2372.3606384799996,4898.726854619999,Brazil,Brazil,BRA
2021-11-01,588.21688157,143.69195093000064,731.9088325000007,Brazil,Brazil,BRA
2021-10-01,665.3291607999997,655.2257909800005,1320.5549517800002,Brazil,Brazil,BRA
2021-09-01,1708.9227675400016,-1592.5000328899998,116.42273465000176,Brazil,Brazil,BRA
2022-04-01,-3760.9493992999996,-74.18546886000075,-3835.13486816,Brazil,Brazil,BRA
2022-08-01,466.92373306000036,-2.3197994100002575,464.6039336500001,Brazil,Brazil,BRA
2022-02-01,-2684.8881169300007,4848.556853900001,2163.6687369700007,Brazil,Brazil,BRA
2022-01-01,882.6106418800003,3964.859054499999,4847.469696379999,Brazil,Brazil,BRA
2022-07-01,97.8880483999995,-815.8140199399996,-717.9259715400001,Brazil,Brazil,BRA
2022-06-01,-694.3715754599997,394.17842292999944,-300.19315253000025,Brazil,Brazil,BRA
2022-03-01,-7396.434066409999,942.2429827299997,-6454.19108368,Brazil,Brazil,BRA
2022-05-01,-683.6836252599999,-3184.6607246900007,-3868.344349950001,Brazil,Brazil,BRA
2022-09-01,532.9863329099996,-3858.965069650002,-3325.978736740002,Brazil,Brazil,BRA
1999-04-01,-0.5078092238766351,0.6027322576610079,0.09492303378437283,Bulgaria,Bulgaria,BGR
1999-08-01,-5.9581470754044705,0.024383270329912075,-5.933763805074558,Bulgaria,Bulgaria,BGR
1999-12-01,12.4892754630366,0.9905446070106463,13.479820070047246,Bulgaria,Bulgaria,BGR
1999-02-01,6.906754025559102,-2.7749818780380107,4.131772147521091,Bulgaria,Bulgaria,BGR
1999-01-01,-7.19773375293936,0.0963742020353742,-7.101359550903986,Bulgaria,Bulgaria,BGR
1999-07-01,3.025618364331157,2.294568384958607,5.320186749289764,Bulgaria,Bulgaria,BGR
1999-06-01,22.394695301455396,0.10997519823168062,22.504670499687077,Bulgaria,Bulgaria,BGR
1999-03-01,-20.248769125141596,1.6774145003950496,-18.571354624746547,Bulgaria,Bulgaria,BGR
1999-05-01,3.2213295741078563,-1.7396622470455076,1.4816673270623486,Bulgaria,Bulgaria,BGR
1999-11-01,-12.229410009619235,-0.4456374943503535,-12.675047503969589,Bulgaria,Bulgaria,BGR
1999-10-01,5.63459102605406,-0.029842505306811377,5.604748520747249,Bulgaria,Bulgaria,BGR
1999-09-01,-1.3585064201885977,1.0560336926090956,-0.30247272757950205,Bulgaria,Bulgaria,BGR
2000-04-01,-1.3691770880213396,1.2096601492254082,-0.15951693879593143,Bulgaria,Bulgaria,BGR
2000-08-01,2.398490938263603,-0.06418767021767134,2.334303268045932,Bulgaria,Bulgaria,BGR
2000-12-01,-1.8308369737426056,1.059283100813151,-0.7715538729294547,Bulgaria,Bulgaria,BGR
2000-02-01,-2.873766728873082,0.1188576428660162,-2.754909086007066,Bulgaria,Bulgaria,BGR
2000-01-01,1.874461770828387,0.4497097819667403,2.324171552795127,Bulgaria,Bulgaria,BGR
2000-07-01,13.685527105380835,-0.07643825288193007,13.609088852498905,Bulgaria,Bulgaria,BGR
2000-06-01,1.7944297180725528,4.676588786361243,6.471018504433796,Bulgaria,Bulgaria,BGR
2000-03-01,3.186821400642039,-1.987034273153669,1.1997871274883698,Bulgaria,Bulgaria,BGR
2000-05-01,-37.71989754139553,-0.12702180722466377,-37.8469193486202,Bulgaria,Bulgaria,BGR
2000-11-01,-27.219187430486645,1.5359830694207244,-25.683204361065922,Bulgaria,Bulgaria,BGR
2000-10-01,-68.17277551006892,-2.361027868887098,-70.53380337895601,Bulgaria,Bulgaria,BGR
2000-09-01,-4.466794921380864,0.30276033263862084,-4.164034588742243,Bulgaria,Bulgaria,BGR
2001-04-01,-0.40490060473998213,-0.10661985828803605,-0.5115204630280181,Bulgaria,Bulgaria,BGR
2001-08-01,2.267960304024272,0.9673498096890345,3.2353101137133065,Bulgaria,Bulgaria,BGR
2001-12-01,-2.01188503726532,-0.2047362994724157,-2.216621336737736,Bulgaria,Bulgaria,BGR
2001-02-01,-0.8433781203734725,-1.171153302861163,-2.0145314232346356,Bulgaria,Bulgaria,BGR
2001-01-01,-9.02238438438335,-0.013849161565376808,-9.036233545948727,Bulgaria,Bulgaria,BGR
2001-07-01,-21.09315599358649,-5.9922225772805735,-27.085378570867064,Bulgaria,Bulgaria,BGR
2001-06-01,4.053468633255637,-0.004030999353375549,4.0494376339022615,Bulgaria,Bulgaria,BGR
2001-03-01,-11.982835618628704,1.3230645437451107,-10.659771074883594,Bulgaria,Bulgaria,BGR
2001-05-01,-5.964898844327859,1.028415645987334,-4.936483198340525,Bulgaria,Bulgaria,BGR
2001-11-01,175.13577470688062,-0.03441166169604149,175.10136304518457,Bulgaria,Bulgaria,BGR
2001-10-01,-5.143757053148207,0.38685581661473895,-4.7569012365334675,Bulgaria,Bulgaria,BGR
2001-09-01,-11.344419665192229,-4.772246965495932,-16.11666663068816,Bulgaria,Bulgaria,BGR
2002-04-01,-95.99112579375888,-0.5468618312086054,-96.53798762496749,Bulgaria,Bulgaria,BGR
2002-08-01,14.1238269353899,0.5756166176075436,14.699443552997444,Bulgaria,Bulgaria,BGR
2002-12-01,-14.655687325938551,-2.0426466574040485,-16.6983339833426,Bulgaria,Bulgaria,BGR
2002-02-01,-15.388161219916165,-0.44651650981729774,-15.834677729733464,Bulgaria,Bulgaria,BGR
2002-01-01,-17.550915958281763,-1.280482236352912,-18.831398194634676,Bulgaria,Bulgaria,BGR
2002-07-01,-81.73180663401,-4.31978959312822,-86.05159622713822,Bulgaria,Bulgaria,BGR
2002-06-01,-48.01656852710499,-2.2057011724429145,-50.2222696995479,Bulgaria,Bulgaria,BGR
2002-03-01,-35.558759293461776,-1.010435641935416,-36.56919493539719,Bulgaria,Bulgaria,BGR
2002-05-01,-21.792286188702843,-1.278741316845885,-23.071027505548727,Bulgaria,Bulgaria,BGR
2002-11-01,30.339448013457286,-0.4360914483840848,29.9033565650732,Bulgaria,Bulgaria,BGR
2002-10-01,-9.543808278060537,-8.03520915863281,-17.57901743669335,Bulgaria,Bulgaria,BGR
2002-09-01,19.794456348461257,-1.9216964329433703,17.872759915517886,Bulgaria,Bulgaria,BGR
2003-04-01,1.9172078387507667,-1.4889496456749904,0.4282581930757763,Bulgaria,Bulgaria,BGR
2003-08-01,-17.585151069015144,0.860741026310542,-16.7244100427046,Bulgaria,Bulgaria,BGR
2003-12-01,5.116170482971814,-0.6461207751740707,4.4700497077977435,Bulgaria,Bulgaria,BGR
2003-02-01,-13.591953632917678,0.24133689468793912,-13.35061673822974,Bulgaria,Bulgaria,BGR
2003-01-01,-38.35467822551761,3.835001351913211,-34.519676873604396,Bulgaria,Bulgaria,BGR
2003-07-01,-64.91884560552374,-14.491902621553644,-79.41074822707739,Bulgaria,Bulgaria,BGR
2003-06-01,-1.955955593262401,3.3169778076762824,1.3610222144138813,Bulgaria,Bulgaria,BGR
2003-03-01,-20.793517702749014,-2.1404286459000703,-22.933946348649084,Bulgaria,Bulgaria,BGR
2003-05-01,28.565369517410662,-0.7840758493976371,27.781293668013024,Bulgaria,Bulgaria,BGR
2003-11-01,12.093282434975704,-6.587608476913138,5.505673958062566,Bulgaria,Bulgaria,BGR
2003-10-01,-11.019774955347126,-3.856238014196486,-14.876012969543613,Bulgaria,Bulgaria,BGR
2003-09-01,10.446156973590037,-1.454676351040299,8.991480622549739,Bulgaria,Bulgaria,BGR
2004-04-01,-26.055203370903946,9.543615830067644,-16.511587540836302,Bulgaria,Bulgaria,BGR
2004-08-01,-11.541369325229365,0.014706233232996394,-11.526663091996369,Bulgaria,Bulgaria,BGR
2004-12-01,55.67028433168541,3.9410187333844116,59.61130306506982,Bulgaria,Bulgaria,BGR
2004-02-01,-41.397893380279775,-0.5535451769915855,-41.95143855727136,Bulgaria,Bulgaria,BGR
2004-01-01,-88.02008886970337,0.38151226860256426,-87.63857660110081,Bulgaria,Bulgaria,BGR
2004-07-01,-751.674763272117,3.2120447393202425,-748.4627185327968,Bulgaria,Bulgaria,BGR
2004-06-01,120.62853668201079,2.5860059654381846,123.21454264744898,Bulgaria,Bulgaria,BGR
2004-03-01,47.63686798140045,0.03894848615632783,47.67581646755678,Bulgaria,Bulgaria,BGR
2004-05-01,41.00437904159076,-1.605657448478798,39.39872159311196,Bulgaria,Bulgaria,BGR
2004-11-01,74.57369703014818,-0.7780777986576707,73.7956192314905,Bulgaria,Bulgaria,BGR
2004-10-01,2.1762756112390247,2.936820831765891,5.113096443004915,Bulgaria,Bulgaria,BGR
2004-09-01,25.006045152281217,1.7982898230177122,26.80433497529893,Bulgaria,Bulgaria,BGR
2005-04-01,-18.075422838992058,7.633412965928164,-10.442009873063894,Bulgaria,Bulgaria,BGR
2005-08-01,-34.110519657595766,-23.43433403470312,-57.54485369229889,Bulgaria,Bulgaria,BGR
2005-12-01,4.294430149395371,10.080033482513032,14.374463631908403,Bulgaria,Bulgaria,BGR
2005-02-01,-88.86035600792891,11.153363929761928,-77.70699207816699,Bulgaria,Bulgaria,BGR
2005-01-01,-979.871225388952,249.76291374326618,-730.1083116456858,Bulgaria,Bulgaria,BGR
2005-07-01,-488.372589065393,39.03953393196042,-449.3330551334326,Bulgaria,Bulgaria,BGR
2005-06-01,-76.78292618020852,33.833200901690674,-42.949725278517846,Bulgaria,Bulgaria,BGR
2005-03-01,-17.866872255758413,12.77227199167654,-5.094600264081873,Bulgaria,Bulgaria,BGR
2005-05-01,-6.631686451049241,93.27840538746435,86.64671893641511,Bulgaria,Bulgaria,BGR
2005-11-01,-41.8798300148661,12.718811983050104,-29.161018031816,Bulgaria,Bulgaria,BGR
2005-10-01,-68.98493921066203,0.09571199192511815,-68.88922721873692,Bulgaria,Bulgaria,BGR
2005-09-01,35.244358294184465,2.2771490674784705,37.521507361662934,Bulgaria,Bulgaria,BGR
2006-04-01,-11.736779135525707,19.14909582207473,7.412316686549024,Bulgaria,Bulgaria,BGR
2006-08-01,147.3912039018712,-1.2372395845686783,146.15396431730252,Bulgaria,Bulgaria,BGR
2006-12-01,-5.379490417664175,-7.0505197302363705,-12.430010147900546,Bulgaria,Bulgaria,BGR
2006-02-01,6.5942895213991894,5.1381051697800055,11.732394691179195,Bulgaria,Bulgaria,BGR
2006-01-01,-4.2438543011084615,35.08773970230749,30.843885401199024,Bulgaria,Bulgaria,BGR
2006-07-01,23.949123856428923,1.9257206892957688,25.87484454572469,Bulgaria,Bulgaria,BGR
2006-06-01,-28.03252629686056,-41.691168615299794,-69.72369491216035,Bulgaria,Bulgaria,BGR
2006-03-01,126.87238777297112,40.156464999892634,167.02885277286376,Bulgaria,Bulgaria,BGR
2006-05-01,-3.7816963870908564,2.3472573013993814,-1.434439085691475,Bulgaria,Bulgaria,BGR
2006-11-01,159.1831475155098,10.027207185646533,169.21035470115635,Bulgaria,Bulgaria,BGR
2006-10-01,189.9474845562706,80.57709852786287,270.5245830841335,Bulgaria,Bulgaria,BGR
2006-09-01,-20.159378181046673,3.135049131758717,-17.024329049287957,Bulgaria,Bulgaria,BGR
2007-04-01,0.5859658215361336,20.33318655263798,20.919152374174114,Bulgaria,Bulgaria,BGR
2007-08-01,-200.01636955785847,-66.72379667381328,-266.74016623167176,Bulgaria,Bulgaria,BGR
2007-12-01,-126.29581850897564,-34.96520820711393,-161.2610267160896,Bulgaria,Bulgaria,BGR
2007-02-01,-220.9087120270853,66.30275612989702,-154.60595589718827,Bulgaria,Bulgaria,BGR
2007-01-01,-28.2729849459572,19.977075057163844,-8.295909888793357,Bulgaria,Bulgaria,BGR
2007-07-01,-2.9764966908788097,154.45213245435724,151.47563576347844,Bulgaria,Bulgaria,BGR
2007-06-01,-19.554722422679525,34.44066857161419,14.885946148934664,Bulgaria,Bulgaria,BGR
2007-03-01,-7.627568554362635,-20.049224125547223,-27.67679267990986,Bulgaria,Bulgaria,BGR
2007-05-01,-34.59039317412277,-25.613448934948472,-60.20384210907124,Bulgaria,Bulgaria,BGR
2007-11-01,141.72462866339802,-41.45611338774645,100.26851527565157,Bulgaria,Bulgaria,BGR
2007-10-01,-79.06741303891546,-3.8921570910542096,-82.95957012996968,Bulgaria,Bulgaria,BGR
2007-09-01,-52.72678567630398,-2.1891774588192043,-54.915963135123185,Bulgaria,Bulgaria,BGR
2008-04-01,-71.95312874077273,-20.468415477531003,-92.42154421830372,Bulgaria,Bulgaria,BGR
2008-08-01,-8.778850370353812,-11.097208675080978,-19.87605904543479,Bulgaria,Bulgaria,BGR
2008-12-01,-28.506527771572447,-7.677362336552298,-36.18389010812474,Bulgaria,Bulgaria,BGR
2008-02-01,-14.998577591998645,-12.942629824434874,-27.94120741643352,Bulgaria,Bulgaria,BGR
2008-01-01,9.125279943936041,-12.733331222821187,-3.6080512788851458,Bulgaria,Bulgaria,BGR
2008-07-01,-105.81864541082976,-7.973552918839565,-113.79219832966932,Bulgaria,Bulgaria,BGR
2008-06-01,18.457966583775548,16.14386083480771,34.601827418583255,Bulgaria,Bulgaria,BGR
2008-03-01,-26.324258068192346,-16.292506060151016,-42.61676412834336,Bulgaria,Bulgaria,BGR
2008-05-01,-21.60761452145997,2.230528567935047,-19.377085953524922,Bulgaria,Bulgaria,BGR
2008-11-01,-183.25984677406683,-1.70247217461191,-184.96231894867873,Bulgaria,Bulgaria,BGR
2008-10-01,1.7211644960922,-21.98334027120604,-20.26217577511384,Bulgaria,Bulgaria,BGR
2008-09-01,-143.28591831832807,-11.082002815088382,-154.36792113341644,Bulgaria,Bulgaria,BGR
2009-04-01,-47.59455315217837,-0.4156175588614971,-48.01017071103987,Bulgaria,Bulgaria,BGR
2009-08-01,5.703063476921007,2.7433188823287695,8.446382359249776,Bulgaria,Bulgaria,BGR
2009-12-01,25.222869270084207,-1.1622764632251281,24.060592806859077,Bulgaria,Bulgaria,BGR
2009-02-01,0.7423708562478717,-5.817621807828278,-5.075250951580406,Bulgaria,Bulgaria,BGR
2009-01-01,-59.923637425754855,-5.9356558939874935,-65.85929331974235,Bulgaria,Bulgaria,BGR
2009-07-01,4.198798547907949,-5.8308608108931175,-1.6320622629851682,Bulgaria,Bulgaria,BGR
2009-06-01,-86.91756896814087,3.3163500733740725,-83.6012188947668,Bulgaria,Bulgaria,BGR
2009-03-01,8.83130949661578,-1.401135667593618,7.430173829022163,Bulgaria,Bulgaria,BGR
2009-05-01,30.75093969813197,-0.004481857235254862,30.746457840896714,Bulgaria,Bulgaria,BGR
2009-11-01,5.27203785161109,8.06707127442952,13.33910912604061,Bulgaria,Bulgaria,BGR
2009-10-01,66.39525446640286,12.295797955514137,78.691052421917,Bulgaria,Bulgaria,BGR
2009-09-01,60.41412812643848,1.7292533538986843,62.14338148033716,Bulgaria,Bulgaria,BGR
2010-04-01,29.871926786731862,-4.503025968423701,25.368900818308163,Bulgaria,Bulgaria,BGR
2010-08-01,-3.819311728958787,26.096684135353875,22.277372406395088,Bulgaria,Bulgaria,BGR
2010-12-01,2.9985754485017564,7.882510088122374,10.88108553662413,Bulgaria,Bulgaria,BGR
2010-02-01,-22.48307665091848,1.2556260190686956,-21.227450631849784,Bulgaria,Bulgaria,BGR
2010-01-01,5.859200507717183,1.7702711803644207,7.629471688081604,Bulgaria,Bulgaria,BGR
2010-07-01,8.47241822364725,-0.306237104131085,8.166181119516164,Bulgaria,Bulgaria,BGR
2010-06-01,-53.55605313190544,2.5701760412933923,-50.98587709061205,Bulgaria,Bulgaria,BGR
2010-03-01,-17.72054400692263,-26.958573785320766,-44.679117792243396,Bulgaria,Bulgaria,BGR
2010-05-01,-109.87329405597197,3.586416840607824,-106.28687721536414,Bulgaria,Bulgaria,BGR
2010-11-01,11.308020471282875,-9.443945404078452,1.864075067204423,Bulgaria,Bulgaria,BGR
2010-10-01,16.352779622385942,-0.5925480706720468,15.760231551713895,Bulgaria,Bulgaria,BGR
2010-09-01,13.787402873392239,-2.0818039027865205,11.705598970605719,Bulgaria,Bulgaria,BGR
2011-04-01,29.05234257344925,-0.2867877190616493,28.7655548543876,Bulgaria,Bulgaria,BGR
2011-08-01,-23.85010759474267,-3.0536809005295042,-26.903788495272174,Bulgaria,Bulgaria,BGR
2011-12-01,-36.8203363231342,-25.771242163019796,-62.59157848615399,Bulgaria,Bulgaria,BGR
2011-02-01,-4.454110238557742,-1.1724832385081745,-5.626593477065916,Bulgaria,Bulgaria,BGR
2011-01-01,-144.53671884209805,-5.56331274935515,-150.10003159145322,Bulgaria,Bulgaria,BGR
2011-07-01,-43.67684495852466,-1.7470456446057232,-45.42389060313038,Bulgaria,Bulgaria,BGR
2011-06-01,-52.4056808356331,-1.2822675629906068,-53.6879483986237,Bulgaria,Bulgaria,BGR
2011-03-01,9.717311501616074,-3.4375659380668817,6.2797455635491914,Bulgaria,Bulgaria,BGR
2011-05-01,-7.001546810979572,-6.6699156917746,-13.67146250275417,Bulgaria,Bulgaria,BGR
2011-11-01,15.250526854551424,11.787337309081694,27.037864163633117,Bulgaria,Bulgaria,BGR
2011-10-01,-59.59660346655519,-8.664596156259185,-68.26119962281437,Bulgaria,Bulgaria,BGR
2011-09-01,-62.83174879638825,-0.2393769408894434,-63.07112573727769,Bulgaria,Bulgaria,BGR
2012-04-01,-36.35056921651955,-17.8942408111851,-54.24481002770465,Bulgaria,Bulgaria,BGR
2012-08-01,-35.8873178477312,-4.554430370066066,-40.44174821779726,Bulgaria,Bulgaria,BGR
2012-12-01,36.906270014162104,-3.209785992226363,33.69648402193574,Bulgaria,Bulgaria,BGR
2012-02-01,33.03323428146842,5.675840826300008,38.70907510776843,Bulgaria,Bulgaria,BGR
2012-01-01,-92.45577011942417,0.01906454574319164,-92.43670557368098,Bulgaria,Bulgaria,BGR
2012-07-01,861.6409202899882,-7.773218066013601,853.8677022239747,Bulgaria,Bulgaria,BGR
2012-06-01,14.751746292981561,-2.5024508140934407,12.24929547888812,Bulgaria,Bulgaria,BGR
2012-03-01,-32.0751847451785,-3.256758476822265,-35.33194322200076,Bulgaria,Bulgaria,BGR
2012-05-01,-15.493405824231067,-3.093805523453922,-18.58721134768499,Bulgaria,Bulgaria,BGR
2012-11-01,1.414790326876604,1.6274714651231474,3.0422617919997514,Bulgaria,Bulgaria,BGR
2012-10-01,-37.50108721717548,25.492156148380587,-12.008931068794894,Bulgaria,Bulgaria,BGR
2012-09-01,-18.049282107941142,13.928586084280916,-4.120696023660226,Bulgaria,Bulgaria,BGR
2013-04-01,0.19763044482684078,5.118977425365272,5.3166078701921125,Bulgaria,Bulgaria,BGR
2013-08-01,5.415742073158923,-14.95668222520507,-9.540940152046147,Bulgaria,Bulgaria,BGR
2013-12-01,21.00005549986459,0.8361339259771615,21.836189425841752,Bulgaria,Bulgaria,BGR
2013-02-01,-123.92292717148521,-4.606303813677625,-128.52923098516283,Bulgaria,Bulgaria,BGR
2013-01-01,-399.130553439522,0.22833147858052275,-398.90222196094146,Bulgaria,Bulgaria,BGR
2013-07-01,-4.903208640954058,-1.359505818331886,-6.262714459285944,Bulgaria,Bulgaria,BGR
2013-06-01,-19.620326221616494,-5.617985776530539,-25.238311998147033,Bulgaria,Bulgaria,BGR
2013-03-01,85.23466939517866,12.957502961408444,98.1921723565871,Bulgaria,Bulgaria,BGR
2013-05-01,-5.8517442588624515,-2.1364346211490584,-7.98817888001151,Bulgaria,Bulgaria,BGR
2013-11-01,1173.0885101869862,-1.7340962450048134,1171.3544139419814,Bulgaria,Bulgaria,BGR
2013-10-01,9.363970308393402,-5.476325304398408,3.8876450039949937,Bulgaria,Bulgaria,BGR
2013-09-01,-22.976325904426393,-2.3530043884315286,-25.32933029285792,Bulgaria,Bulgaria,BGR
2014-04-01,-11.405580391154906,0.15548604885713482,-11.250094342297771,Bulgaria,Bulgaria,BGR
2014-08-01,56.93865023256817,-2.6748242631516925,54.26382596941648,Bulgaria,Bulgaria,BGR
2014-12-01,-2.9514421717816974,-1.1717322320572807,-4.123174403838978,Bulgaria,Bulgaria,BGR
2014-02-01,-11.173133909888847,-2.5399278670291796,-13.713061776918027,Bulgaria,Bulgaria,BGR
2014-01-01,17.313927006274607,-59.15083128724035,-41.83690428096574,Bulgaria,Bulgaria,BGR
2014-07-01,1743.0010794450684,2.553549938322827,1745.5546293833913,Bulgaria,Bulgaria,BGR
2014-06-01,56.49580709426633,-1.6665157395147314,54.829291354751604,Bulgaria,Bulgaria,BGR
2014-03-01,54.58221832769555,-6.1672813102494555,48.41493701744609,Bulgaria,Bulgaria,BGR
2014-05-01,-81.92113385156242,4.042667127973021,-77.8784667235894,Bulgaria,Bulgaria,BGR
2014-11-01,114.19743612083303,-1.2683236760427512,112.92911244479028,Bulgaria,Bulgaria,BGR
2014-10-01,143.23666785636203,-6.027261572336966,137.20940628402508,Bulgaria,Bulgaria,BGR
2014-09-01,62.653857732629554,-2.704635144305689,59.94922258832386,Bulgaria,Bulgaria,BGR
2015-04-01,-176.44856193693354,-0.9093073345737085,-177.35786927150724,Bulgaria,Bulgaria,BGR
2015-08-01,-124.64695013894404,-2.6938743123335724,-127.34082445127761,Bulgaria,Bulgaria,BGR
2015-12-01,-68.22057217445973,-2.973000926084687,-71.19357310054443,Bulgaria,Bulgaria,BGR
2015-02-01,-65.40053117912284,-4.723909461782926,-70.12444064090576,Bulgaria,Bulgaria,BGR
2015-01-01,-658.098058909128,1.4651209769799476,-656.632937932148,Bulgaria,Bulgaria,BGR
2015-07-01,-49.63311343203856,-3.802806157932235,-53.4359195899708,Bulgaria,Bulgaria,BGR
2015-06-01,-74.95565330915954,-7.192742976521229,-82.14839628568078,Bulgaria,Bulgaria,BGR
2015-03-01,2018.18140150417,-0.3632600529784963,2017.8181414511914,Bulgaria,Bulgaria,BGR
2015-05-01,-102.7624949257961,-11.085136791552749,-113.84763171734886,Bulgaria,Bulgaria,BGR
2015-11-01,-11.438699399029732,7.332248526731773,-4.106450872297959,Bulgaria,Bulgaria,BGR
2015-10-01,-84.10471860303942,-0.9279851642757774,-85.0327037673152,Bulgaria,Bulgaria,BGR
2015-09-01,-195.189105349642,-2.7154018988584383,-197.90450724850044,Bulgaria,Bulgaria,BGR
2016-04-01,18.521124178065453,-1.0608319809748243,17.460292197090627,Bulgaria,Bulgaria,BGR
2016-08-01,596.1573826834517,-2.259443850155001,593.8979388332967,Bulgaria,Bulgaria,BGR
2016-12-01,-8.438389585977802,9.167662031287838,0.7292724453100359,Bulgaria,Bulgaria,BGR
2016-02-01,8.699125539930254,-1.0448666861171947,7.654258853813059,Bulgaria,Bulgaria,BGR
2016-01-01,-86.74325212041981,0.8200261684778377,-85.92322595194197,Bulgaria,Bulgaria,BGR
2016-07-01,12.742661623380304,-1.4894678228040212,11.253193800576282,Bulgaria,Bulgaria,BGR
2016-06-01,-33.032852397390904,-28.133050937584645,-61.16590333497555,Bulgaria,Bulgaria,BGR
2016-03-01,1287.4599780084845,-16.445366922924432,1271.01461108556,Bulgaria,Bulgaria,BGR
2016-05-01,-52.396960124712905,5.674808401687871,-46.722151723025036,Bulgaria,Bulgaria,BGR
2016-11-01,-46.98530150968155,0.15733435158501374,-46.827967158096534,Bulgaria,Bulgaria,BGR
2016-10-01,34.82079657764904,0.6351005329273598,35.4558971105764,Bulgaria,Bulgaria,BGR
