项目,1998Q1,1998Q2,1998Q3,1998Q4,1999Q1,1999Q2,1999Q3,1999Q4,2000Q1,2000Q2,2000Q3,2000Q4,2001Q1,2001Q2,2001Q3,2001Q4,2002Q1,2002Q2,2002Q3,2002Q4,2003Q1,2003Q2,2003Q3,2003Q4,2004Q1,2004Q2,2004Q3,2004Q4,2005Q1,2005Q2,2005Q3,2005Q4,2006Q1,2006Q2,2006Q3,2006Q4,2007Q1,2007Q2,2007Q3,2007Q4,2008Q1,2008Q2,2008Q3,2008Q4,2009Q1,2009Q2,2009Q3,2009Q4,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4
贷方,57.866654650000001,57.564147509999998,55.730497110000002,79.359577920000007,53.979836489999997,64.328353440000001,71.102821969999994,104.29065056,75.588917429999995,79.000348428999999,106.491888901,89.21883364,86.408964839999996,94.901794839999994,102.48980657,107.954178867444,95.729654642759002,112.442509787802,124.408463871718,129.68934682605399,118.74445280708601,105.06867902941801,135.909024457866,153.599047676217,146.02784592945801,164.11679679605299,185.609002278584,229.315456962203,185.65462309409099,205.393556246456,219.27692788069999,232.773704541147,201.142164848817,247.530899138698,264.042432546508,317.10733303463701,297.92887809777898,316.54808350391897,355.47736232556099,383.24266061138297,381.830604553125,408.16464942345698,417.69873598738099,425.44178396582402,312.37082385169998,317.459025392,385.11598503210001,420.7891453762,379.31381221710802,436.42796146746502,469.25677455040397,498.39042537746502,523.89439108609997,468.19318899400002,485.90005991859999,532.48240998949996,469.242817438781,488.34235505509997,513.45091047410006,544.71991255080002,478.31917672656698,491.28845423809997,515.11522045679999,585.33517546530004,472.43396370392702,591.04997806281801,527.972112760757,599.95146211156305,514.23151651535704,536.03617640864695,533.43505692401698,590.28760871996496,499.31533750798201,510.31577133325999,516.076641008877,558.33055222562803,506.81715450346502,508.44468047266298,528.71098189117095,586.66276484009597,565.52417229406001,589.67762282031504,559.34562025183504,621.12055026519795,594.25675839123699,591.53885848239497,598.10066590852398,659.695270124888,521.48975510260004,533.6393192516,570.13309509359999,663.57147732010003,721.49488097079995,772.03272326889999,873.76691375960002,1026.6375839566001,990.73543606140004,911.59966980649995,954.07518204559995,868.54282788160003,879.79477545010002,801.82052263649996,783.59898656229996,855.33361523730002
借方,-64.952399999999997,-61.580530000000003,-88.334922050000003,-53.555159230000001,-66.048628699999995,-75.2374315,-82.982599840000006,-92.257612530000003,-83.953628190000003,-89.630133200000003,-92.53544196,-95.518937210000004,-90.704248102500003,-96.964800952499999,-96.239958372499999,-108.813480076148,-104.31336900170299,-120.68110037672599,-118.245540995014,-122.06311924957301,-134.149023213335,-120.796951602506,-137.55715535613299,-160.61583377553799,-160.71668763435,-168.89175386913001,-201.98549387590799,-195.633768121451,-187.084059690602,-199.31860602817599,-235.15936248688701,-218.144786055899,-221.43197941747101,-238.20731780770799,-278.32755635797201,-270.41493145048702,-282.70295718198003,-307.74687441683398,-346.64399181348301,-364.20551706632398,-368.74373974944501,-385.295583676489,-431.99241552047198,-403.454876509472,-362.67949031516099,-353.36242496794898,-429.52312250267698,-443.63300079926802,-431.20378690630503,-467.45016041035001,-497.81558745463099,-537.54541659227698,-636.2434620857,-561.381203534316,-646.73832665689997,-634.07719492379999,-617.68848022299596,-688.218193445265,-776.33452269174597,-730.76356323054597,-737.608153496829,-781.29393313446894,-933.86854302731297,-853.30475858568798,-1014.09119375386,-1014.04746260566,-1157.3108836910001,-1143.3817251369801,-1002.8022469989101,-1097.1078222762601,-1161.75669284847,-1095.5266772887601,-1023.96914662227,-1027.08335687983,-1151.83194931102,-1212.61296043212,-1137.9953870315101,-1209.65477866474,-1188.6638471040501,-1183.6367009064199,-1301.0459498795699,-1326.8196971692901,-1367.9459991613901,-1261.5400212224199,-1228.72918415607,-1249.86658814929,-1322.9171964116199,-1253.56889329876,-1035.9082308907,-861.88803884343997,-967.73779658341005,-948.60329447030006,-1022.2259728338,-1047.4800258248999,-1172.0123826637,-1164.330254853,-1121.8624837263999,-1096.9228136187,-1227.0799270076,-1153.4890001203,-1290.1205722448999,-1294.0162074755999,-1392.4596964478001,-1422.284642523
1.A.b.1 加工服务,1.6422389999999999E-2,0.17180829,7.58789392,7.6627260499999998,6.7440464799999997,9.0937602500000008,10.306325620000001,11.05849787,10.025902629999999,11.545087369999999,12.7797626,13.978596080000001,12.872726220000001,13.955366,16.674481449999998,17.442802369999999,13.93358928,16.193575119999998,21.177756049999999,23.46333461,20.380261789999999,21.536982909999999,23.96845592,26.29685052,22.96609059,26.40044425,29.82886895,32.966500979999999,28.627250620000002,32.000072940000003,35.342680790000003,37.095862320000002,31.514916589999999,34.208469030000003,38.501367100000003,40.219101379999998,45.279689249999997,46.563594620000003,51.189378040000001,56.121619410000001,53.6110826456,59.434218700000002,59.067371469100003,61.041523819799998,47.684154334799999,51.445589935699999,56.029783880300002,59.836341609199998,55.5067513045,60.931931505000001,66.678596989400006,68.199084141300006,62.408077417100003,63.904965569300003,69.564812516700002,67.513935658700007,61.389532590599998,62.824804031100001,66.082772157500003,65.953452603000002,55.115150280899996,55.422176751999999,60.1006161707,61.138569257699999,51.7311372904,50.807975515099997,54.892643485599997,55.618288755199998,49.778416083499998,47.274680605100002,52.079271222099997,53.617159139800002,43.470091407399998,45.913241530599997,47.018598502800003,47.415912645900001,42.259999612199998,44.202503734399997,45.5763846332,46.904591828800001,40.183643470699998,40.8580754953,44.547462977499997,46.018438271699999,39.952135769999998,37.6176324447,37.7573960661,38.2938545576,33.322732078400001,31.249687048599998,29.630245906500001,32.884495429600001,32.057289047799998,33.386943451299999,33.8070500886,35.5032038951,32.2543865385,33.273351104299998,33.457010887400003,35.922136205599998,29.099809637700002,29.758545058599999,29.902869524100002,31.6252979074
贷方,1.6422389999999999E-2,0.17180829,7.5936559700000004,7.6692659799999996,6.8481451800000004,9.1900317499999993,10.48739546,11.32723979,10.03707932,11.55674507,12.78777356,13.98815883,12.887340740000001,13.96613687,16.696832740000001,17.456070050000001,13.93753323,16.195990559999998,21.181489030000002,23.472289790000001,20.38564229,21.54298606,23.975840819999998,26.334350109999999,22.972090680000001,26.402620939999998,29.836935950000001,32.969914320000001,28.639624489999999,32.007654430000002,35.356058609999998,37.105383240000002,31.52890133,34.224106470000002,38.505410400000002,40.235722199999998,45.316157140000001,46.624294509999999,51.204602420000001,56.147277320000001,53.6611284134,59.528297273299998,59.1419970396,61.073530460699999,47.746489818999997,51.572945202500001,56.2435190092,60.0726437175,55.7495742001,61.134638753799997,66.837282779899994,68.398836173600003,62.6126175745,64.422003799600006,70.105221929199999,68.150148142600003,61.579939955699999,63.461319865100002,66.321268052099995,66.089284607799996,55.282477559900002,55.602990323100002,60.309928016800001,61.374100052300001,51.992948998899998,51.101992259299998,55.152622259300003,55.959818498899999,50.130936717099999,47.756298341700003,52.399242317400002,54.071317762600003,43.935213808999997,46.201495469500003,47.374430515,47.887866611100002,42.666217350700002,44.675295968199997,46.0278234054,47.326418839600002,40.672946847200002,41.348817076899998,45.475555062600002,46.745808869199998,40.701421140299999,38.357348290499999,38.899445628599999,39.471222560199998,34.510007776899997,32.172536379500002,31.153017478199999,34.2606999817,33.496376613599999,35.063258163199997,35.846298640900002,37.472797014100003,34.328235619200001,35.299414407699999,35.886515603600003,37.690837632600001,31.030086840500001,31.583107336899999,32.215255480700002,35.166635915100002
借方,0,0,-5.7620500000000003E-3,-6.5399300000000002E-3,-0.1040987,-9.6271499999999996E-2,-0.18106984000000001,-0.26874192000000002,-1.117669E-2,-1.16577E-2,-8.0109599999999993E-3,-9.5627500000000001E-3,-1.4614520000000001E-2,-1.077087E-2,-2.2351289999999999E-2,-1.326768E-2,-3.9439499999999999E-3,-2.41544E-3,-3.7329799999999999E-3,-8.9551800000000001E-3,-5.3804999999999999E-3,-6.0031499999999996E-3,-7.3848999999999998E-3,-3.7499589999999999E-2,-6.0000899999999996E-3,-2.1766899999999998E-3,-8.0669999999999995E-3,-3.41334E-3,-1.237387E-2,-7.5814899999999998E-3,-1.337782E-2,-9.5209200000000004E-3,-1.3984740000000001E-2,-1.5637439999999999E-2,-4.0432999999999997E-3,-1.6620820000000001E-2,-3.6467890000000003E-2,-6.0699889999999999E-2,-1.5224379999999999E-2,-2.5657909999999999E-2,-5.0045767800000002E-2,-9.4078573299999996E-2,-7.4625570500000002E-2,-3.2006640900000001E-2,-6.2335484199999999E-2,-0.12735526680000001,-0.21373512889999999,-0.23630210830000001,-0.2428228956,-0.20270724879999999,-0.15868579050000001,-0.19975203229999999,-0.20454015740000001,-0.51703823029999996,-0.54040941249999996,-0.63621248389999996,-0.1904073651,-0.636515834,-0.23849589460000001,-0.13583200479999999,-0.167327279,-0.18081357109999999,-0.2093118461,-0.23553079460000001,-0.26181170850000002,-0.29401674420000001,-0.2599787737,-0.3415297437,-0.35252063360000002,-0.48161773660000001,-0.31997109530000001,-0.45415862280000002,-0.46512240160000001,-0.28825393890000001,-0.35583201219999999,-0.47195396519999999,-0.40621773849999998,-0.47279223380000002,-0.4514387722,-0.42182701080000001,-0.4893033765,-0.49074158159999998,-0.92809208509999996,-0.72737059749999999,-0.74928537029999998,-0.73971584580000005,-1.1420495625,-1.1773680026,-1.1872756984999999,-0.92284933089999999,-1.5227715717000001,-1.3762045520999999,-1.4390875658,-1.6763147118999999,-2.0392485523000001,-1.969593119,-2.0738490807000001,-2.0260633034,-2.4295047161999999,-1.7687014270000001,-1.9302772027999999,-1.8245622783,-2.3123859566,-3.5413380076999998
1.A.b.2 维护和维修服务,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5602656179999999,7.2030452157999996,6.7996930860000004,5.2992527029999996,10.5209688659,7.9625445514999997,6.3616321127999997,7.5517711242000001,9.4376138320000003,8.6194865794000002,9.2010792316999996,9.8621803739999994,13.1424122773,11.499179458,8.7582570626000003,13.0694599689,25.6169617362,18.589497210600001,6.8418372116999997,13.6845511466,13.247156057,7.6427608843000003,11.2471827848,10.9581451308,10.609049412299999,7.5129798031000004,10.097941003300001,12.3013383479,8.5827167072999995,9.3562048864000005,11.4215770905,10.038886821,7.8908899752000004,8.7113997067,12.8834501745,11.253681671700001
贷方,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6408044750000004,10.3805149234,9.7589174587999992,9.2701883290999998,14.4245325023,12.2377605645,11.9505882222,13.4089884147,13.625816994399999,14.2140833801,15.666323113700001,16.1727809974,17.541145374399999,18.965131833099999,14.9868497349,20.3540185564,31.350812249600001,28.664620774300001,17.641221696700001,24.118372430499999,19.3465397304,16.8471398151,19.900150975799999,20.6117478237,17.929137916199998,17.4390644669,20.400895375899999,22.972413566899998,18.311510118000001,19.142100339300001,22.437700508999999,23.064755528900001,20.528735400199999,23.380767949500001,27.834001830799998,28.1353091736
借方,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0805388570000001,-3.1774697075999998,-2.9592243728000001,-3.9709356261000002,-3.9035636363999999,-4.2752160129999996,-5.5889561093999998,-5.8572172905000004,-4.1882031623999998,-5.5945968006999998,-6.4652438820000002,-6.3106006234000001,-4.3987330971,-7.4659523750999996,-6.2285926722999996,-7.2845585875000003,-5.7338505134000002,-10.0751235637,-10.799384484999999,-10.4338212839,-6.0993836734000002,-9.2043789308000008,-8.6529681909999994,-9.6536026928999998,-7.3200885039000001,-9.9260846637999993,-10.3029543726,-10.671075219,-9.7287934106999998,-9.7858954529000002,-11.016123418499999,-13.025868707900001,-12.637845425,-14.669368242799999,-14.9505516563,-16.881627501899999
1.A.b.3 运输,-13.5488,-17.19061,-17.966429999999999,4.0824048000000097,-9.6750500000000006,-16.75826,-13.41615,-14.928123599999999,-13.534701200000001,-17.485833599999999,-18.2403768,-17.990564800000001,-14.8586828,-17.777157200000001,-18.757012799999998,-15.49792532603,-15.534837851399001,-19.697047147033,-22.770106322242,-20.914964695036002,-23.483840070075999,-23.18660326549,-30.122349397204001,-26.471454261601,-28.769885221334,-33.532361381142003,-34.925628113776,-27.534785743653998,-28.329065655613999,-31.699162380973,-35.105089379363001,-35.137948646494003,-37.497629280361998,-27.238807501034501,-40.052190114847498,-28.748778885174801,-25.1445753967641,-23.335635435405599,-24.879144014546799,-46.159853965289102,-26.7820304156558,-31.831522205517999,-38.579783244073802,-21.918455967663999,-32.167520568999997,-59.320602729999997,-77.191169044999995,-61.370781529999903,-67.760452036000004,-72.957661173999995,-72.959099093000006,-76.784801189999996,-100.889290776,-108.364953615,-120.007575417,-119.486294966,-115.76019974,-113.61102651,-117.97690300799999,-122.14622080700001,-128.07281309499999,-134.74783431500001,-154.55313684500001,-149.407295632,-145.19153426,-142.57446014777,-154.50992443000999,-136.87428209730001,-97.477520638170105,-114.12091801664,-131.93059200645001,-123.92516806139,-92.544269259019998,-115.78432466443,-132.49812056501,-126.70418126395001,-125.89138293427,-136.19562428648999,-148.43614015436,-149.25850751350001,-145.81192086602999,-175.25638312840701,-194.209038039787,-153.74969572136001,-124.89562922386,-150.55090367616,-166.68581990807999,-147.67850027850699,-116.71526599880001,-73.71922139694,-113.87884505321,-75.599065726500001,-81.494533103199998,-93.084413450400007,-34.256866288799998,28.385605377699999,33.666665364499998,-50.659616640199999,-62.939940659599998,-139.37161862459999,-161.96635203100001,-193.73999069339999,-188.41760668719999,-186.596669926
贷方,5.4039999999999999,4.4381899999999996,5.8735299999999997,7.2925041000000004,0.61887000000000003,7.34375,7.4617000000000004,8.7768700000000006,7.66716,8.3167000000000009,9.5293399999999995,11.19647,10.629619999999999,10.605090000000001,12.03087,13.085006982969,10.365945839937,13.846864688091999,15.937929668918001,17.051336611338002,15.911686635492,19.503596165647998,19.66637746028,23.982421782094999,24.909335483511001,27.673183085554999,30.603374228143,37.489036168422999,32.940200238948002,37.733055745000001,39.548076937476999,44.043899118376999,37.091918242121999,56.703314610879502,53.352598497295503,63.005020264120702,62.603111434731403,72.9431707542808,84.9704331521055,92.721511554315398,90.678670817411202,101.06940635165,102.632200014144,89.795282129863196,54.726545711,51.596705839999998,56.088827715000001,73.277347719999995,68.297991514000003,83.282394385999993,95.752786627000006,94.771942039999999,80.654462093999996,88.226295414999996,94.829023982999999,91.989203884000005,84.290863700000003,99.928703200000001,105.263063372,99.639014842999998,92.659011305000007,96.604910864999994,94.482315244999995,92.710351218,87.131360970000003,90.756625844530006,99.982087460390005,104.5577057891,97.448973456529998,100.64576246336,94.268036813150005,93.58054772301,80.132464256579993,79.236012481969993,85.622106443589999,93.280749200949998,83.265203351929998,89.538970253309998,98.87336735964,101.2350954825,97.142288934769994,100.61182118486001,106.23598735717999,119.04783016904,110.42914132113999,110.71640884583999,116.30374024232,124.28209261486001,103.1412904438,140.9999554437,143.03582537360001,179.71373375510001,233.0057175778,265.73484717790001,359.29307806290001,428.03302069170002,424.4972903565,379.81588740789999,380.26093201560002,280.75872474059997,222.94143654889999,210.88642031200001,218.8540168909,217.7289568418
借方,-18.9528,-21.628799999999998,-23.839960000000001,-3.2100993,-10.29392,-24.10201,-20.877849999999999,-23.704993600000002,-21.2018612,-25.8025336,-27.769716800000001,-29.187034799999999,-25.4883028,-28.382247199999998,-30.787882799999998,-28.582932308998998,-25.900783691335999,-33.543911835125002,-38.708035991160003,-37.966301306374,-39.395526705568003,-42.690199431137998,-49.788726857484001,-50.453876043695999,-53.679220704845001,-61.205544466696999,-65.529002341918996,-65.023821912076997,-61.269265894561997,-69.432218125972994,-74.65316631684,-79.181847764870994,-74.589547522483997,-83.942122111914003,-93.404788612142994,-91.753799149295503,-87.7476868314955,-96.278806189686406,-109.849577166652,-138.881365519604,-117.460701233067,-132.90092855716799,-141.211983258218,-111.713738097527,-86.894066280000004,-110.91730857,-133.27999675999999,-134.64812925000001,-136.05844354999999,-156.24005556,-168.71188572,-171.55674323,-181.54375286999999,-196.59124903,-214.83659940000001,-211.47549885000001,-200.05106344000001,-213.53972970999999,-223.23996638,-221.78523565,-220.73182439999999,-231.35274518,-249.03545209000001,-242.11764685,-232.32289523,-233.33108599229999,-254.49201189039999,-241.43198788640001,-194.92649409469999,-214.76668047999999,-226.1986288196,-217.5057157844,-172.67673351560001,-195.02033714640001,-218.12022700860001,-219.9849304649,-209.1565862862,-225.73459453980001,-247.30950751399999,-250.49360299599999,-242.95420980079999,-275.86820431326697,-300.44502539696703,-272.79752589039998,-235.32477054500001,-261.267312522,-282.9895601504,-271.96059289336699,-219.85655644260001,-214.71917684063999,-256.91467042681001,-255.3127994816,-314.50025068100001,-358.81926062830001,-393.54994435169999,-399.647415314,-390.83062499200003,-430.47550404809999,-443.2008726752,-420.13034336520002,-384.9077885799,-404.62641100539997,-407.27162357809999,-404.32562676779997
1.A.b.4 旅行,13.9323,17.207709999999999,-8.4229700000000101,11.24596,6.1248699999999996,12.099629999999999,4.1092000000000004,10.006,3.0076350000000001,8.6766889999999997,11.014200000000001,8.4746080000000195,4.7072449999999897,9.3870290000000196,17.159509,7.5779549999999896,2.8840460000000001,5.3934630000000103,24.056915499999999,17.531411500000001,2.925208,-2.5264789999999899,18.578271999999998,3.2102789999999901,2.8050262500000001,12.747477,8.4903510000000004,35.973117250000001,18.091799999999999,25.113592319999999,8.3891679650000306,23.774738011599901,12.75057,19.18243,17.404225,46.935731920000002,10.004887075999999,23.414887075999999,22.154875277999999,18.894883143333299,5.7992202500000003,20.155969750000001,7.7775949999999598,13.127215,-30.912058554961,2.4439961031910298,-16.224404588109099,4.4257392998790799,-26.715679999999999,-5.3718599999999803,-22.921847,-35.650925000000001,-63.21530551,-38.467939999999999,-92.174372050000002,-47.352913540000003,-96.23,-121.72,-190.03,-111.50582283999999,-178.503440260742,-178.353087053233,-272.53541014000001,-139.732009971591,-442.66037268767002,-401.50532465246602,-513.15954740440304,-475.67527816612397,-489.99666048998699,-510.67615961725301,-571.70701904437306,-476.23841314309698,-484.58882759221001,-440.17548226624001,-549.00411688059205,-583.03518873344001,-553.742574334648,-590.09402410232997,-543.39000282039206,-505.93294589842498,-630.45889761720196,-571.08209603155694,-626.27877446056095,-540.97039757933806,-575.84530024262199,-527.684247946818,-573.55591854890599,-510.80232248305299,-438.70584063109999,-227.07235310280001,-285.77917969750001,-259.44039210599999,-242.36861873679999,-202.00396787029999,-280.12593688549998,-256.08871236149997,-274.39705611720001,-213.15351406420001,-268.43159519760002,-257.35555622530001,-402.34340259779998,-353.41212994630001,-465.9951959819,-494.93838669830001
贷方,28.113299999999999,31.5167,31.87,34.517400000000002,32.005299999999998,37.124699999999997,33.950000000000003,37.904499999999999,36.07,42.4,44.22,39.619999999999997,39.299999999999997,45.48,47.44,45.7,44.49,50.74,56.97,51.65,47.67,25.64,47.98,52.77,48.41,58.06,62.77,88.15,66.5,75.709999999999994,77.680000000000007,73.069999999999993,68.42,78.41,83.47,109.19,82.97,96.38,99.62,93.36,100.7,101.62,95.96,110.15,87.65,94.81,99.25,115.04,102.08,116.54,118.38,121.14,104.53,120.97,122.29,136.85,113.38,124.62,123,139.28,114.08,120.29,120.36,161.91,91.511640225027506,109.89332303658701,115.192981387967,123.838861940463,92.004395756827506,113.905003036087,118.969289491867,124.80849847045501,99.0887402116022,115.47967940789,112.805067912887,116.942347578278,95.770667081335006,90.832656455352804,93.910211461930899,105.077837020796,97.202533480989601,111.597115175055,97.772074872255203,97.283289421958102,80.410896513397006,91.501570058355199,88.671570320003894,97.733956111828107,23.2924297677,18.236149981299999,27.1877634881,30.788669014300002,26.508598065499999,30.631737554000001,27.140291643200001,29.018766125399999,23.182834151800002,21.863681386700001,42.927942790800003,46.767579225799999,60.0257556444,60.851079420399998,60.103119270299999,67.004316638199995
借方,-14.180999999999999,-14.30899,-40.292969999999997,-23.271439999999998,-25.88043,-25.025069999999999,-29.840800000000002,-27.898499999999999,-33.062365,-33.723311000000002,-33.205800000000004,-31.145392000000001,-34.592754999999997,-36.092970999999999,-30.280491000000001,-38.122045,-41.605953999999997,-45.346536999999998,-32.913084499999997,-34.118588500000001,-44.744791999999997,-28.166478999999999,-29.401727999999999,-49.559721000000003,-45.604973749999999,-45.312522999999999,-54.279648999999999,-52.176882749999997,-48.408200000000001,-50.596407679999999,-69.290832034999994,-49.2952619884,-55.669429999999998,-59.22757,-66.065775000000002,-62.254268080000003,-72.965112923999996,-72.965112923999996,-77.465124721999999,-74.465116856666697,-94.900779749999998,-81.464030249999993,-88.182405000000003,-97.022784999999999,-118.562058554961,-92.366003896809005,-115.474404588109,-110.61426070012099,-128.79568,-121.91186,-141.30184700000001,-156.79092499999999,-167.74530551000001,-159.43794,-214.46437205000001,-184.20291354,-209.61,-246.34,-313.02999999999997,-250.78582284000001,-292.58344026074201,-298.64308705323299,-392.89541014000002,-301.64200997159099,-534.17201291269703,-511.39864768905301,-628.35252879236998,-599.51414010658698,-582.00105624681396,-624.58116265334104,-690.67630853623996,-601.04691161355299,-583.67756780381205,-555.65516167413,-661.80918479347997,-699.97753631171804,-649.51324141598298,-680.92668055768297,-637.30021428232305,-611.01078291922101,-727.661431098192,-682.67921120661197,-724.05084933281603,-638.25368700129604,-656.25619675601899,-619.18581800517302,-662.22748886890997,-608.53627859488097,-461.9982703988,-245.30850308410001,-312.96694318559997,-290.2290611203,-268.87721680229998,-232.6357054243,-307.26622852870003,-285.10747848689999,-297.57989026899997,-235.0171954509,-311.35953798840001,-304.12313545109998,-462.3691582422,-414.26320936669998,-526.0983152522,-561.94270333650002
1.A.b.5 建设,-1.7130000000000001,-1.49274,-1.3904799999999999,-0.65986,-2.9158599999999999,-2.1702300000000001,1.20346,-1.6631499999999999,-0.25368000000000002,-0.57067000000000001,-0.97230000000000005,-2.12466,-1.28975,3.7840000000000103E-2,0.31217,0.77158949083400197,0.88887195103700001,0.50188363570700101,0.91875094452999795,0.51636801804600196,0.31441208753200001,0.45426438272199898,3.7954283946000499E-2,0.257530584645,1.5101526993800001,0.46078394351899998,-0.979565606586001,0.29525302535999998,0.99077787076799995,2.1323703090160002,2.7475370177070002,3.8649835669599999,2.3256438204049998,1.072936984547,0.60901286306000102,3.0215906860940001,3.6294185680545401,2.5605967142625001,10.031596349886399,8.4511888797125003,18.349860289737499,8.8084871568715908,17.081825191080899,15.414756837304701,5.5948724199999997,7.2851323600000004,6.1854025200000002,16.886140529999999,15.04377665,22.78193735,23.622768950000001,32.779966430000002,19.58786233,29.686163749999999,24.54371033,36.141353119999998,26.75948365,18.941126229999998,25.61580326,14.955737490000001,13.450288560000001,15.68982729,18.109989800000001,20.477514849999999,21.21842827,14.979336438100001,25.7815606124,42.873912023199999,18.409904703700001,12.725181647499999,11.875575704599999,21.541040604399999,8.1200231329000001,7.4174968726000001,8.4396081592000005,17.5900701648,6.5786947454,3.550475026,9.3764392330999993,16.585145092800001,10.952183981299999,14.145620076,6.0016487133999998,18.2371361786,6.7532477505999902,18.177377054899999,9.7297736398999994,16.3420017752,2.5958946963999998,12.0948516007,11.882278814699999,18.671895962899999,4.5395842041999996,13.282821180199999,14.8590671816,24.0971304951,9.4027665968999994,18.413284391299999,14.34551291,23.334243105700001,18.224410346799999,20.883578279599998,7.1224740085000002,33.1568926562
