cc_d,id,country,region_d,time,INFLOWS,OUTFLOWS,debt_outflows,di_outflows,debt_inflows,di_inflows,equity_outflows,equity_inflows,errors_omissions,finl_acct,portfolio_outflows,portfolio_inflows,other_assets,other_liabs,reserve_flows,debt_outflows_bpm5,di_outflows_bpm5,debt_inflows_bpm5,di_inflows_bpm5,equity_outflows_bpm5,equity_inflows_bpm5,errors_omissions_bpm5,finl_acct_bpm5,portfolio_outflows_bpm5,portfolio_inflows_bpm5,other_assets_bpm5,other_liabs_bpm5,reserve_flows_bpm5,other_inflows_net,other_inflows_net_bpm5,xusv,NETFLOWS,id_time,date,qtr,yr,yr_qtr
IL,436,Israel,3.0,2013-10-01,2.206399917602539,8.802900314331055,1.0178,1.4118,-0.0453,1.6008,1.0463,1.033,3.2625,6.526800000000001,2.0641,0.9877,5.327,-0.3821000000000001,1.3811,,,,,,,,,,,,,,-5.709099769592285,,,-6.596500396728516,436_215,2013-10-01,4,2013,2013_4
IL,436,Israel,3.0,2014-01-01,5.098000049591064,6.234499931335449,2.1472,1.3983,1.1851,4.0245,1.0359,1.687,0.0199,0.8804,3.1831,2.8721,1.6531,-1.7986,3.4208,,,,,,,,,,,,,,-3.45169997215271,,,-1.136499881744385,436_216,2014-01-01,1,2014,2014_1
IL,436,Israel,3.0,2014-04-01,1.818600058555603,3.428499937057495,0.8054,2.136,1.3749,1.6364,2.3229,0.682,-1.069,1.4974,3.1283,2.0569,-1.8358,-1.8747,1.0745,,,,,,,,,,,,,,-0.03889999911189079,,,-1.609899878501892,436_217,2014-04-01,2,2014,2014_2
IL,436,Israel,3.0,2014-07-01,2.887799978256226,5.435999870300293,1.3036,0.668,1.5343,1.5155,0.8562000000000001,0.195,3.3792,2.487,2.1598,1.7293,2.6082,-0.357,1.9598,,,,,,,,,,,,,,-2.965199947357178,,,-2.548199892044067,436_218,2014-07-01,3,2014,2014_3
IL,436,Israel,3.0,2014-10-01,-1.028800010681152,4.491799831390381,3.0017,0.3232,1.7607,-1.1275,-1.1612,1.036,1.8066,5.5593,1.8405,2.7967,2.3281,-2.698,0.7035,,,,,,,,,,,,,,-5.026100158691406,,,-5.520599842071533,436_219,2014-10-01,4,2014,2014_4
IL,436,Israel,3.0,2015-01-01,2.252300024032593,8.05679988861084,4.116,1.6995,-0.4726,4.8762,1.08,-0.5760000000000001,2.7431,5.5379,5.196,-1.0486,1.1613,-1.5753,1.4144,,,,,,,,,,,,,,-2.736599922180176,,,-5.804499626159668,436_220,2015-01-01,1,2015,2015_1
IL,436,Israel,3.0,2015-04-01,0.4708000123500824,-1.023699998855591,1.6702,1.2079,-0.1713,3.1865,1.5337,-0.255,-3.8226,-1.6684,3.2039,-0.4263,-5.4355,-2.2894,2.3971,,,,,,,,,,,,,,3.146100044250488,,,1.494500041007996,436_221,2015-04-01,2,2015,2015_2
IL,436,Israel,3.0,2015-07-01,-0.920199990272522,-0.6216999888420105,-0.3526,0.5291,0.1889,2.2571,0.331,-1.131,0.0592,0.6873,-0.0216,-0.9421,-1.1292,-2.2352,1.9083,,,,,,,,,,,,,,-1.105999946594238,,,-0.2985000014305115,436_222,2015-07-01,3,2015,2015_3
IL,436,Israel,3.0,2015-10-01,6.752600193023682,10.25660037994385,2.8702,7.531899999999999,-1.3118,1.0164,-1.402,6.483000000000001,-0.3868,3.2372,1.4682,5.1712,1.2565,0.5650000000000001,1.6159,,,,,,,,,,,,,,-0.6915000081062317,,,-3.504000186920166,436_223,2015-10-01,4,2015,2015_4
IL,436,Israel,3.0,2016-01-01,4.310999870300293,2.238500118255615,0.2026,2.4631,1.645,2.7186,0.1394,0.066,-2.8458,-1.7452,0.342,1.711,-0.5666,-0.1186,2.6497,,,,,,,,,,,,,,0.4480000138282776,,,2.072499752044678,436_224,2016-01-01,1,2016,2016_1
IL,436,Israel,3.0,2016-04-01,1.135300040245056,-0.6011999845504761,-0.4261,1.2893,-0.8884,1.8496,-0.437,-0.728,-2.6693,-1.8488,-0.8631000000000001,-1.6164,-1.0274,0.9021,2.2694,,,,,,,,,,,,,,1.929499983787537,,,1.736500024795532,436_225,2016-04-01,2,2016,2016_2
IL,436,Israel,3.0,2016-07-01,6.695199966430664,10.64350032806396,0.4943,8.4348,-0.09140000000000001,2.746,0.1968,4.287,4.9312,3.648,0.6911,4.195600000000001,1.5176,-0.2464,1.3179,,,,,,,,,,,,,,-1.764000058174133,,,-3.948300361633301,436_226,2016-07-01,3,2016,2016_3
IL,436,Israel,3.0,2016-10-01,5.656899929046631,7.171299934387207,2.0976,2.3912,-1.2537,4.6738,-0.653,-0.065,-2.1272,1.0464,1.4446,-1.3187,3.3355,2.3018,1.8946,,,,,,,,,,,,,,-1.033699989318848,,,-1.514400005340576,436_227,2016-10-01,4,2016,2016_4
IL,436,Israel,3.0,2017-01-01,3.36080002784729,6.292099952697754,1.6562,2.635,0.9011,1.9788,1.554,0.746,2.9047,2.4713,3.2102,1.6471,0.4469,-0.2651,3.6998,,,,,,,,,,,,,,-0.7120000123977661,,,-2.931299924850464,436_228,2017-01-01,1,2017,2017_1
IL,436,Israel,3.0,2017-04-01,5.681300163269043,0.7831000089645386,-0.4247,1.5917,1.2965,1.7353,0.1063,1.797,-4.754300000000001,-5.1922,-0.3184,3.0935,-0.4902,0.8525,3.0245,,,,,,,,,,,,,,1.342700004577637,,,4.898200035095215,436_229,2017-04-01,2,2017,2017_2
IL,436,Israel,3.0,2017-07-01,2.305399894714355,5.351900100708008,2.5691,1.6882,0.5197999999999999,2.7263,-2.7115,-1.927,3.8496,3.0588,-0.1424,-1.4072,3.8061,0.9863,0.7533,,,,,,,,,,,,,,-2.819799900054932,,,-3.046500205993652,436_230,2017-07-01,3,2017,2017_3
IL,436,Israel,3.0,2017-10-01,4.430300235748291,9.222299575805664,0.6952999999999999,1.709,-0.7695,10.4521,0.8877,-0.619,0.3476,4.1793,1.583,-1.3885,5.9303,-4.6333,0.8084,,,,,,,,,,,,,,-10.56359958648682,,,-4.791999340057373,436_231,2017-10-01,4,2017,2017_4
IL,436,Israel,3.0,2018-01-01,5.847799777984619,2.848200082778931,0.8015,1.1956,1.5692,3.3597,2.149,0.168,-2.972,-3.5563,2.9505,1.7372,-1.2979,0.7509,2.6619,,,,,,,,,,,,,,2.048799991607666,,,2.999599695205688,436_232,2018-01-01,1,2018,2018_1
IL,436,Israel,3.0,2018-04-01,1.962000012397766,3.411600112915039,0.1318,1.6933,1.2236,2.7089,1.3348,-3.403,-1.0985,1.5132,1.4666,-2.1794,0.2517,1.4325,0.5875,,,,,,,,,,,,,,1.180799961090088,,,-1.449600100517273,436_233,2018-04-01,2,2018,2018_2
IL,436,Israel,3.0,2018-07-01,6.55109977722168,2.986500024795532,1.5864,1.6917,2.066,4.0423,1.9425,1.924,-4.2752,-3.578,3.5289,3.99,-2.2341,-1.4812,0.4738,,,,,,,,,,,,,,0.7529000043869019,,,3.564599752426147,436_234,2018-07-01,3,2018,2018_3
IL,436,Israel,3.0,2018-10-01,4.665299892425537,5.031899929046631,-2.3388,1.506,0.4302,11.4036,1.5759,-7.069,-0.8345,0.9342,-0.7629,-6.638800000000001,4.2888,-0.0995,1.8243,,,,,,,,,,,,,,-4.388299942016602,,,-0.3666000366210938,436_235,2018-10-01,4,2018,2018_4
IL,436,Israel,3.0,2019-01-01,4.214799880981445,3.372999906539917,2.6573,2.4312,0.9927,4.4702,-0.7132000000000001,-1.74,-3.0691,-1.1024,1.9441,-0.7473,-1.0023,0.4919,1.3702,,,,,,,,,,,,,,1.494199991226196,,,0.8417999744415283,436_236,2019-01-01,1,2019,2019_1
IL,436,Israel,3.0,2019-04-01,3.934299945831299,4.697299957275391,0.8081,1.3484,-1.3274,3.8336,0.0316,-0.385,-3.2028,0.5789,0.8397000000000001,-1.7124,2.5092,1.8131,0.2215,,,,,,,,,,,,,,-0.6960999965667725,,,-0.7630000114440918,436_237,2019-04-01,2,2019,2019_2
IL,436,Israel,3.0,2019-07-01,4.105800151824951,4.259699821472168,0.3698,1.896,2.193,4.1287,2.2795,-0.855,-0.5964,-0.1811,2.6493,1.338,-0.2856,-1.3609,0.726,,,,,,,,,,,,,,-1.075299978256226,,,-0.1538996696472168,436_238,2019-07-01,3,2019,2019_3
IL,436,Israel,3.0,2019-10-01,10.78419971466064,8.625300407409668,-0.3119,2.9218,1.2857,6.6146,1.3178,-0.19,-3.4841,-2.6012,1.0059,1.0957,4.6976,3.0739,4.1635,,,,,,,,,,,,,,-1.623700022697449,,,2.158899307250977,436_239,2019-10-01,4,2019,2019_4
IL,436,Israel,3.0,2020-01-01,7.140500068664551,7.412799835205078,-4.5396,1.0655,3.4437,5.082,2.827,-0.066,-0.03,-0.6614,-1.7126,3.3777,8.059899999999999,-1.3192,4.1478,,,,,,,,,,,,,,-9.37909984588623,,,-0.2722997665405273,436_240,2020-01-01,1,2020,2020_1
IL,436,Israel,3.0,2020-04-01,14.51860046386719,4.505099773406982,6.8662,1.1258,12.4756,10.1751,4.8898,-5.998,1.6096,-9.4789,11.756,6.477600000000001,-8.376700000000001,-2.1341,16.5571,,,,,,,,,,,,,,6.242599964141846,,,10.01350021362305,436_241,2020-04-01,2,2020,2020_2
IL,436,Israel,3.0,2020-07-01,10.59459972381592,9.582900047302246,-0.4478,1.6403,7.578399999999999,4.1482,3.1595,-0.654,3.2599,-0.9936,2.7117,6.924399999999999,5.2309,-0.478,9.8346,,,,,,,,,,,,,,-5.708899974822998,,,1.011699676513672,436_242,2020-07-01,3,2020,2020_3
BD,513,Bangladesh,6.0,1978-04-01,0.1492999941110611,-0.008200000040233135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1575,0.0,0.0,-0.008199999999999999,0.1493,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1575,0.0,0.0,0.008199999999999999,0.1493,-0.0089,0.1574999988079071,0.1411000043153763,,0.1574999988079071,513_73,1978-04-01,2,1978,1978_2
BD,513,Bangladesh,6.0,1978-07-01,0.07779999822378159,0.01310000009834766,0.0,0.0,0.0,0.0,0.0,0.0,0.0182,-0.0648,0.0,0.0,0.0131,0.0778,0.0254,0.0,0.0,0.0,0.0,0.0,0.0,0.0182,0.0648,0.0,0.0,-0.0131,0.0778,-0.0254,0.06469999998807907,0.0908999964594841,,0.06469999998807907,513_74,1978-07-01,3,1978,1978_3
BD,513,Bangladesh,6.0,1978-10-01,0.1477999985218048,0.01600000075995922,0.0,0.0,0.0,0.0,0.0,0.0,-0.007,-0.1318,0.0,0.0,0.016,0.1478,-0.0008,0.0,0.0,0.0,0.0,0.0,0.0,-0.007,0.1318,0.0,0.0,-0.016,0.1478,0.0008,0.1317999958992004,0.1638000011444092,,0.1317999958992004,513_75,1978-10-01,4,1978,1978_4
BD,513,Bangladesh,6.0,1979-01-01,0.03290000185370445,0.02419999986886978,0.0,0.0,0.0,0.0,0.0,0.0,0.0151,-0.0087,0.0,0.0,0.0242,0.0329,0.0389,0.0,0.0,0.0,0.0,0.0,0.0,0.0151,-0.0117,0.0,0.0,-0.0242,0.0125,-0.0185,0.008700000122189522,0.03669999912381172,,0.008700001984834671,513_76,1979-01-01,1,1979,1979_1
BD,513,Bangladesh,6.0,1979-04-01,0.07500000298023224,0.02639999985694885,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,-0.0485,0.0,0.0,0.0264,0.075,0.0696,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0485,0.0,0.0,-0.0264,0.075,-0.0696,0.04859999939799309,0.1014000028371811,,0.04860000312328339,513_77,1979-04-01,2,1979,1979_2
BD,513,Bangladesh,6.0,1979-07-01,0.04560000076889992,0.01470000017434359,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,-0.0309,0.0,0.0,0.0147,0.0456,0.0606,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0309,0.0,0.0,-0.0147,0.0456,-0.0606,0.03089999966323376,0.06030000001192093,,0.03090000152587891,513_78,1979-07-01,3,1979,1979_3
BD,513,Bangladesh,6.0,1979-10-01,0.08619999885559082,0.03370000049471855,0.0,0.0,0.0,0.0,0.0,0.0,-0.0337,-0.0525,0.0,0.0,0.0337,0.0862,-0.0527,0.0,0.0,0.0,0.0,0.0,0.0,-0.0337,0.0525,0.0,0.0,-0.0337,0.0862,0.0527,0.05249999836087227,0.1199000030755997,,0.05249999836087227,513_79,1979-10-01,4,1979,1979_4
BD,513,Bangladesh,6.0,1980-01-01,0.1551000028848648,-0.01350000035017729,0.0,0.0,0.0,0.0,0.0,0.0,-0.0259,-0.1686,0.0,0.0,-0.0135,0.1551,-0.036,0.0,0.0,0.0,0.0,0.0,0.0,-0.0259,0.1477,0.0,0.0,0.0135,0.1342,0.0569,0.1685999929904938,0.1207000017166138,,0.168600007891655,513_80,1980-01-01,1,1980,1980_1
BD,513,Bangladesh,6.0,1980-04-01,0.1154000014066696,0.03159999847412109,0.0,0.0,0.0,0.0,0.0,0.0,-0.0395,-0.0839,0.0,0.0,0.0316,0.1154,-0.1158,0.0,0.0,0.0,0.0,0.0,0.0,-0.0395,0.0839,0.0,0.0,-0.0316,0.1154,0.1158,0.08380000293254852,0.1469999998807907,,0.08380000293254852,513_81,1980-04-01,2,1980,1980_2
BD,513,Bangladesh,6.0,1980-07-01,0.1816000044345856,0.04940000176429749,0.0,0.0,0.0,0.0,0.0,0.0,0.0306,-0.1322,0.0,0.0,0.0494,0.1816,-0.0829,0.0,0.0,0.0,0.0,0.0,0.0,0.0306,0.1322,0.0,0.0,-0.0494,0.1816,0.0829,0.1322000026702881,0.2310000061988831,,0.1322000026702881,513_82,1980-07-01,3,1980,1980_3
BD,513,Bangladesh,6.0,1980-10-01,0.2149000018835068,0.00930000003427267,0.0,0.0,0.0,0.0,0.0,0.0,-0.03920000000000001,-0.2056,0.0,0.0,0.009300000000000001,0.2149,0.1379,0.0,0.0,0.0,0.0,0.0,0.0,-0.03920000000000001,0.2056,0.0,0.0,-0.009300000000000001,0.2149,-0.1379,0.2055999934673309,0.2241999953985214,,0.2056000083684921,513_83,1980-10-01,4,1980,1980_4
BD,513,Bangladesh,6.0,1981-01-01,0.1410000026226044,0.02810000069439411,0.0,0.0,0.0,0.0,0.0,0.0,0.0307,-0.1129,0.0,0.0,0.0281,0.141,0.0401,0.0,0.0,0.0,0.0,0.0,0.0,0.0307,0.0933,0.0,0.0,-0.0281,0.1213,-0.0204,0.1128999963402748,0.149399995803833,,0.1129000037908554,513_84,1981-01-01,1,1981,1981_1
BD,513,Bangladesh,6.0,1981-04-01,0.1988999992609024,0.06639999896287918,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,-0.1324,0.0,0.0,0.0664,0.1989,-0.08059999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,0.1324,0.0,0.0,-0.0664,0.1989,0.08059999999999999,0.1324999928474426,0.2653000056743622,,0.1324999928474426,513_85,1981-04-01,2,1981,1981_2
BD,513,Bangladesh,6.0,1981-07-01,0.2151000052690506,0.007600000128149986,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,-0.2075,0.0,0.0,0.0076,0.2151,-0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,0.2075,0.0,0.0,-0.0076,0.2151,0.092,0.2074999958276749,0.2226999998092651,,0.2075000107288361,513_86,1981-07-01,3,1981,1981_3
BD,513,Bangladesh,6.0,1981-10-01,0.2838000059127808,0.01379999984055758,0.0,0.0,0.0,0.0,0.0,0.0,0.0409,-0.27,0.0,0.0,0.0138,0.2838,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0409,0.27,0.0,0.0,-0.0138,0.2838,-0.0115,0.2700000107288361,0.2976000010967255,,0.2700000107288361,513_87,1981-10-01,4,1981,1981_4
BD,513,Bangladesh,6.0,1982-01-01,0.2196000069379807,0.02280000038444996,0.0,0.0,0.0,0.0,0.0,0.0,0.0231,-0.1967,0.0,0.0,0.0228,0.2196,0.08020000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0231,0.1967,0.0,0.0,-0.0228,0.2196,-0.08020000000000001,0.1967999935150146,0.2424000054597855,,0.1968000084161758,513_88,1982-01-01,1,1982,1982_1
BD,513,Bangladesh,6.0,1982-04-01,0.1105000004172325,0.02979999966919422,0.0,0.0,0.0,0.0,0.0,0.0,-0.0372,-0.08070000000000001,0.0,0.0,0.0298,0.1105,-0.0965,0.0,0.0,0.0,0.0,0.0,0.0,-0.0372,0.08070000000000001,0.0,0.0,-0.0298,0.1105,0.0965,0.08070000261068344,0.1403000056743622,,0.08070000261068344,513_89,1982-04-01,2,1982,1982_2
BD,513,Bangladesh,6.0,1982-07-01,0.2080000042915344,0.02810000069439411,0.0,0.0,0.0,0.0,0.0,0.0,-0.0297,-0.1799,0.0,0.0,0.0281,0.208,0.0558,0.0,0.0,0.0,0.0,0.0,0.0,-0.0297,0.1799,0.0,0.0,-0.0281,0.208,-0.0558,0.1799000054597855,0.2361000031232834,,0.1799000054597855,513_90,1982-07-01,3,1982,1982_3
BD,513,Bangladesh,6.0,1982-10-01,0.1281999945640564,0.05350000038743019,0.0,0.0,0.0,0.0,0.0,0.0,-0.0396,-0.0746,0.0,0.0,0.0535,0.1282,0.0166,0.0,0.0,0.0,0.0,0.0,0.0,-0.0396,0.0746,0.0,0.0,-0.0535,0.1282,-0.0166,0.0746999979019165,0.1817000061273575,,0.0746999979019165,513_91,1982-10-01,4,1982,1982_4
BD,513,Bangladesh,6.0,1983-01-01,0.09380000084638596,0.04340000078082085,0.0,0.0,0.0,0.0,0.0,0.0013,0.0153,-0.0504,0.0,0.0013,0.0434,0.0925,0.0703,0.0,0.0,0.0,0.0,0.0,0.0013,0.0153,0.0504,0.0,0.0013,-0.0434,0.0925,-0.0703,0.04910000041127205,0.135900005698204,,0.05040000006556511,513_92,1983-01-01,1,1983,1983_1
BD,513,Bangladesh,6.0,1983-04-01,0.1955000013113022,0.01510000042617321,0.0,0.0,0.0,0.0,0.0,0.0,-0.019,-0.1804,0.0,0.0,0.0151,0.1955,0.0936,0.0,0.0,0.0,0.0,0.0,0.0,-0.019,0.1804,0.0,0.0,-0.0151,0.1955,-0.0936,0.1803999990224838,0.2106000036001205,,0.1803999990224838,513_93,1983-04-01,2,1983,1983_2
BD,513,Bangladesh,6.0,1983-07-01,0.05539999902248383,0.002899999963119626,0.0,0.0,0.0,0.0002,0.0,0.0,-0.0018,-0.0524,0.0,0.0,0.0029,0.05520000000000001,0.0506,0.0,0.0,0.0,0.0002,0.0,0.0,-0.0018,0.0524,0.0,0.0,-0.0029,0.05520000000000001,-0.0506,0.05229999870061874,0.05810000002384186,,0.05249999836087227,513_94,1983-07-01,3,1983,1983_3
BD,513,Bangladesh,6.0,1983-10-01,0.130500003695488,0.03009999915957451,0.0,0.0,0.0,0.0002,0.0,0.0,-0.0209,-0.1004,0.0,0.0,0.0301,0.1303,0.1432,0.0,0.0,0.0,0.0002,0.0,0.0,-0.0209,0.1004,0.0,0.0,-0.0301,0.1303,-0.1432,0.1001999974250793,0.160400003194809,,0.1004000008106232,513_95,1983-10-01,4,1983,1983_4
BD,513,Bangladesh,6.0,1984-01-01,0.1221999973058701,0.05000000074505806,0.0,0.0,0.0,-0.0002,0.0,0.0,-0.0658,-0.0722,0.0,0.0,0.05,0.1224,0.0385,0.0,0.0,0.0,-0.0002,0.0,0.0,-0.0658,0.0722,0.0,0.0,-0.05,0.1224,-0.0385,0.07240000367164612,0.1723999977111816,,0.0722000002861023,513_96,1984-01-01,1,1984,1984_1
BD,513,Bangladesh,6.0,1984-04-01,0.2524999976158142,0.004399999976158142,0.0,0.0,0.0,0.0,0.0,0.0,0.009300000000000001,-0.248,0.0,0.0,0.0044,0.2525,-0.0276,0.0,0.0,0.0,0.0,0.0,0.0,0.009300000000000001,0.248,0.0,0.0,-0.0044,0.2525,0.0276,0.2480999976396561,0.2569000124931335,,0.2480999976396561,513_97,1984-04-01,2,1984,1984_2
BD,513,Bangladesh,6.0,1984-07-01,0.1055999994277954,-0.008899999782443047,0.0,0.0,0.0,-0.0003,0.0,0.0,0.0197,-0.1144,0.0,0.0,-0.0089,0.1059,-0.0617,0.0,0.0,0.0,-0.0003,0.0,0.0,0.0197,0.1144,0.0,0.0,0.0089,0.1059,0.0617,0.1147999987006187,0.09700000286102295,,0.1145000010728836,513_98,1984-07-01,3,1984,1984_3
BD,513,Bangladesh,6.0,1984-10-01,0.1251000016927719,0.01520000025629997,0.0,0.0,0.0,-0.0001,0.0,0.0016,-0.0583,-0.1099,0.0,0.0016,0.0152,0.1236,-0.0475,0.0,0.0,0.0,-0.0001,0.0,0.0016,-0.0583,0.1099,0.0,0.0016,-0.0152,0.1236,0.0475,0.1084000021219254,0.1387999951839447,,0.1098999977111816,513_99,1984-10-01,4,1984,1984_4
BD,513,Bangladesh,6.0,1985-01-01,0.09059999883174896,0.01410000026226044,0.0,0.0,0.0,0.0,0.0,0.0,-0.0126,-0.0765,0.0,0.0,0.0141,0.0906,-0.0575,0.0,0.0,0.0,0.0,0.0,0.0,-0.0126,0.0765,0.0,0.0,-0.0141,0.0906,0.0575,0.07649999856948853,0.1046999990940094,,0.07649999856948853,513_100,1985-01-01,1,1985,1985_1
BD,513,Bangladesh,6.0,1985-04-01,0.1782999932765961,0.003899999894201756,0.0,0.0,0.0,0.0,0.0,0.0,0.0201,-0.1743,0.0,0.0,0.0039,0.1783,0.0178,0.0,0.0,0.0,0.0,0.0,0.0,0.0201,0.1743,0.0,0.0,-0.0039,0.1783,-0.0178,0.1744000017642975,0.1821999996900558,,0.1743999868631363,513_101,1985-04-01,2,1985,1985_2
BD,513,Bangladesh,6.0,1985-07-01,0.08969999849796295,-0.01009999960660934,0.0,0.0,0.0,0.0,0.0,0.0,-0.0424,-0.0998,0.0,0.0,-0.0101,0.0897,-0.1016,0.0,0.0,0.0,0.0,0.0,0.0,-0.0424,0.0998,0.0,0.0,0.0101,0.0897,0.1016,0.0997999981045723,0.07959999889135361,,0.0997999981045723,513_102,1985-07-01,3,1985,1985_3
BD,513,Bangladesh,6.0,1985-10-01,0.09690000116825104,0.005799999926239252,0.0,0.0,0.0,0.0,0.0,-0.007200000000000001,-0.0329,-0.0912,0.0,-0.007200000000000001,0.0058,0.1041,0.062,0.0,0.0,0.0,0.0,0.0,-0.007200000000000001,-0.0329,0.0912,0.0,-0.007200000000000001,-0.0058,0.1041,-0.062,0.09830000251531601,0.1098999977111816,,0.09109999984502792,513_103,1985-10-01,4,1985,1985_4
BD,513,Bangladesh,6.0,1986-01-01,0.1719000041484833,-0.004800000227987766,0.0,0.0,0.0,0.0005,0.0,0.0,-0.0075,-0.1766,0.0,0.0,-0.0048,0.1714,0.013,0.0,0.0,0.0,0.0005,0.0,0.0,-0.0075,0.1766,0.0,0.0,0.0048,0.1714,-0.013,0.1762000024318695,0.1666000038385391,,0.1767000108957291,513_104,1986-01-01,1,1986,1986_1
BD,513,Bangladesh,6.0,1986-04-01,0.2138999998569489,-0.004100000020116568,0.0,0.0,0.0,0.0017,0.0,0.0,0.0264,-0.218,0.0,0.0,-0.004099999999999999,0.2122,0.0792,0.0,0.0,0.0,0.0017,0.0,0.0,0.0264,0.218,0.0,0.0,0.004099999999999999,0.2122,-0.0792,0.2162999957799911,0.2081000059843063,,0.2179999947547913,513_105,1986-04-01,2,1986,1986_2
BD,513,Bangladesh,6.0,1986-07-01,0.1401000022888184,0.02089999988675117,0.0,0.0,0.0,0.0,0.0,0.0,-0.0075,-0.1192,0.0,0.0,0.0209,0.1401,-0.1059,0.0,0.0,0.0,0.0,0.0,0.0,-0.0075,0.1192,0.0,0.0,-0.0209,0.1401,0.1059,0.1191999986767769,0.1609999984502792,,0.1192000061273575,513_106,1986-07-01,3,1986,1986_3
BD,513,Bangladesh,6.0,1986-10-01,0.1944999992847443,0.006000000052154064,0.0,0.0,0.0,0.0004,0.0,0.0,-0.0027,-0.1885,0.0,0.0,0.006,0.1941,0.0616,0.0,0.0,0.0,0.0004,0.0,0.0,-0.0027,0.1885,0.0,0.0,-0.006,0.1941,-0.0616,0.1880999952554703,0.2001000046730042,,0.1885000020265579,513_107,1986-10-01,4,1986,1986_4
BD,513,Bangladesh,6.0,1987-01-01,0.1176000013947487,0.004699999932199717,0.0,0.0,0.0,0.0021,0.0,0.0,-0.04070000000000001,-0.1129,0.0,0.0,0.0047,0.1155,0.3134,0.0,0.0,0.0,0.0021,0.0,0.0,-0.04070000000000001,0.1129,0.0,0.0,-0.0047,0.1155,-0.3134,0.1107999980449677,0.1202000007033348,,0.1129000037908554,513_108,1987-01-01,1,1987,1987_1
BD,513,Bangladesh,6.0,1987-04-01,0.1777999997138977,0.02410000003874302,0.0,0.0,0.0,0.0,0.0,0.0,-0.0766,-0.1536,0.0,0.0,0.0241,0.1778,-0.0692,0.0,0.0,0.0,0.0,0.0,0.0,-0.0766,0.1536,0.0,0.0,-0.0241,0.1778,0.0692,0.1536999940872192,0.2019000053405762,,0.1536999940872192,513_109,1987-04-01,2,1987,1987_2
BD,513,Bangladesh,6.0,1987-07-01,0.07620000094175339,0.01679999940097332,0.0,0.0,0.0,0.0005,0.0,-0.0001,0.0106,-0.0594,0.0,-0.0001,0.0168,0.07579999999999999,-0.0519,0.0,0.0,0.0,0.0005,0.0,-0.0001,0.0106,0.0594,0.0,-0.0001,-0.0168,0.07579999999999999,0.0519,0.05900000035762787,0.09260000288486481,,0.05939999967813492,513_110,1987-07-01,3,1987,1987_3
BD,513,Bangladesh,6.0,1987-10-01,0.1661999970674515,-0.02459999918937683,0.0,0.0,0.0,0.0007,0.0,0.0,-0.0172,-0.1908,0.0,0.0,-0.0246,0.1655,0.16,0.0,0.0,0.0,0.0007,0.0,0.0,-0.0172,0.1908,0.0,0.0,0.0246,0.1655,-0.16,0.1900999993085861,0.1409000009298325,,0.1907999962568283,513_111,1987-10-01,4,1987,1987_4
BD,513,Bangladesh,6.0,1988-01-01,0.1565999984741211,0.02869999967515469,0.0,0.0,0.0,0.0011,0.0,0.0,0.0206,-0.1279,0.0,0.0,0.0287,0.1555,0.0745,0.0,0.0,0.0,0.0011,0.0,0.0,0.0206,0.1279,0.0,0.0,-0.0287,0.1555,-0.0745,0.126800000667572,0.1842000037431717,,0.1279000043869019,513_112,1988-01-01,1,1988,1988_1
BD,513,Bangladesh,6.0,1988-04-01,0.163100004196167,0.06920000165700912,0.0,0.0,0.0,0.0003,0.0,0.0,-0.0196,-0.09390000000000001,0.0,0.0,0.0692,0.1628,-0.0632,0.0,0.0,0.0,0.0003,0.0,0.0,-0.0196,0.09390000000000001,0.0,0.0,-0.0692,0.1628,0.0632,0.09359999746084213,0.2319999933242798,,0.09390000253915787,513_113,1988-04-01,2,1988,1988_2
BD,513,Bangladesh,6.0,1988-07-01,0.1389999985694885,0.01789999939501286,0.0,0.0,0.0,0.0001,0.0,0.0,0.0046,-0.1211,0.0,0.0,0.0179,0.1389,0.0087,0.0,0.0,0.0,0.0001,0.0,0.0,0.0046,0.1211,0.0,0.0,-0.0179,0.1389,-0.0087,0.1209999993443489,0.1568000018596649,,0.1211000010371208,513_114,1988-07-01,3,1988,1988_3
BD,513,Bangladesh,6.0,1988-10-01,0.1688999980688095,0.1133000031113625,0.0,0.0,0.0,0.0002,0.0,0.0,0.001,-0.05570000000000001,0.0,0.0,0.1133,0.1687,0.1561,0.0,0.0,0.0,0.0002,0.0,0.0,0.001,0.05570000000000001,0.0,0.0,-0.1133,0.1687,-0.1562,0.05539999902248383,0.2820000052452087,,0.05559999495744705,513_115,1988-10-01,4,1988,1988_4
