中文名称,country,iso3,iso2,date,Debt,Equity,Total
立陶宛,Lithuania,LTU,LT,2020-08,-269.5622904761851,-5.440923809523699,-275.0032142857088
马来西亚,Malaysia,MYS,MY,2020-08,709.9532041822348,,
墨西哥,Mexico,MEX,MX,2020-08,360.1,207.8,567.9000000000001
蒙古,Mongolia,MNG,MN,2020-08,21.874646526288,1.537603157464,23.412249683752
北马其顿,,,,2020-08,0.9462476190476,-0.59140476190475,0.35484285714285
巴基斯坦,Pakistan,PAK,PK,2020-08,-6.3272153,-3.071928700000018,-9.399144000000017
菲律宾,Philippines,PHL,PH,2020-08,623.766198739858,-254.7612159535351,369.004982786323
波兰,Poland,POL,PL,2020-08,-575.0,36.0,-539.0
罗马尼亚,Romania,ROU,RO,2020-08,547.1676857142747,-222.9595952380907,324.208090476184
塞尔维亚,Serbia,SRB,RS,2020-08,-34.3014761904755,-2.365619047619,-36.6670952380945
斯洛伐克,Slovakia,SVK,SK,2020-08,-584.0713428571311,0.0,-584.0713428571311
斯洛文尼亚,Slovenia,SVN,SI,2020-08,-427.2307999999914,-2.72046190476185,-429.9512619047533
南非,South Africa,ZAF,ZA,2020-08,-29.42404920033639,-1501.729185617169,-1531.153234817505
斯里兰卡,Sri Lanka,LKA,LK,2020-08,0.5037845673141994,-43.67157340234615,-43.16778883503195
土耳其,Türkiye,TUR,TR,2020-08,-247.0,-1007.0,-1254.0
乌克兰,Ukraine,UKR,UA,2020-08,-197.0,17.0,-180.0
巴西,Brazil,BRA,BR,2020-12,5667.204406729998,3985.099752479998,9652.304159209996
保加利亚,Bulgaria,BGR,BG,2020-12,12.85475971245388,8.743692991642693,21.59845270409657
智利,Chile,CHL,CL,2020-12,-781.8784720177409,49.0965583673741,-732.7819136503668
中国,China,CHN,CN,2020-12,24938.180386531,45263.5316158157,70201.7120023467
克罗地亚,Croatia,HRV,HR,2020-12,-79.1032272727255,4.13770727272718,-74.96551999999832
捷克,Czechia,CZE,CZ,2020-12,15013.82658959538,188.0231213872833,15201.84971098266
新兴市场,,,,2020-12,55141.16164827808,55123.87847363526,110265.0401219133
爱沙尼亚,Estonia,EST,EE,2020-12,20.56683909090863,198.0014627272683,218.5683018181769
匈牙利,Hungary,HUN,HU,2020-12,-293.0470327272662,162.1007672727236,-130.9462654545426
印度,India,IND,IN,2020-12,888.9354453898619,8426.814518694233,9315.749964084094
韩国,Korea (Republic of),KOR,KR,2020-12,-660.2,-4042.9,-4703.1
拉脱维亚,Latvia,LVA,LV,2020-12,-627.9579272727132,6.0848636363635,-621.8730636363497
黎巴嫩,Lebanon,LBN,LB,2020-12,431.49,-66.33,365.16
立陶宛,Lithuania,LTU,LT,2020-12,29.69413454545388,121.0887863636336,150.7829209090875
马来西亚,Malaysia,MYS,MY,2020-12,875.9554266215467,,
墨西哥,Mexico,MEX,MX,2020-12,45.8,413.2,459.0
蒙古,Mongolia,MNG,MN,2020-12,2.760733576142,-0.095426137539,2.665307438603
北马其顿,,,,2020-12,-9.7357818181816,-1.58206454545451,-11.31784636363611
巴基斯坦,Pakistan,PAK,PK,2020-12,67.6849675,-57.88432880000004,9.800638699999958
菲律宾,Philippines,PHL,PH,2020-12,2052.643016284033,-181.0987046534851,1871.544311630548
波兰,Poland,POL,PL,2020-12,452.0,-391.0,61.0
罗马尼亚,Romania,ROU,RO,2020-12,2771.898780909029,-17.52440727272688,2754.374373636302
塞尔维亚,Serbia,SRB,RS,2020-12,293.2904272727207,-1.2169727272727,292.073454545448
斯洛伐克,Slovakia,SVK,SK,2020-12,-740.527904545438,-1.2169727272727,-741.7448772727107
斯洛文尼亚,Slovenia,SVN,SI,2020-12,-516.1181336363521,11.56124090909065,-504.5568927272615
南非,South Africa,ZAF,ZA,2020-12,886.565276995285,786.7386305958158,1673.303907591101
斯里兰卡,Sri Lanka,LKA,LK,2020-12,16.3789368146845,-16.49536801483972,-0.1164312001552119
土耳其,Türkiye,TUR,TR,2020-12,3328.0,269.0,3597.0
乌克兰,Ukraine,UKR,UA,2020-12,1054.0,8.0,1062.0
巴西,Brazil,BRA,BR,2020-02,1741.80082775,-4539.3429541,-2797.54212635
保加利亚,Bulgaria,BGR,BG,2020-02,-15.74216044246344,0.7803745148897265,-14.96178592757371
智利,Chile,CHL,CL,2020-02,151.5566868254064,376.4907312490845,528.047418074491
中国,China,CHN,CN,2020-02,10786.23332250572,7895.683915023325,18681.91723752904
克罗地亚,Croatia,HRV,HR,2020-02,372.18765,-8.5059,363.68175
捷克,Czechia,CZE,CZ,2020-02,-1872.458973577679,0.261176163322161,-1872.197797414357
新兴市场,,,,2020-02,20049.40200725828,-1248.46013773881,18800.94186951947
爱沙尼亚,Estonia,EST,EE,2020-02,5.343450000000001,-8.17875,-2.8353
匈牙利,Hungary,HUN,HU,2020-02,-750.80925,-48.09105,-798.9003
印度,India,IND,IN,2020-02,662.2042561147912,254.5863426550317,916.7905987698229
韩国,Korea (Republic of),KOR,KR,2020-02,3310.5,-2985.8,324.6999999999998
拉脱维亚,Latvia,LVA,LV,2020-02,8.724,0.0,8.724
黎巴嫩,Lebanon,LBN,LB,2020-02,961.9,18.0,979.9
立陶宛,Lithuania,LTU,LT,2020-02,-1421.03055,15.7032,-1405.32735
马来西亚,Malaysia,MYS,MY,2020-02,-1956.479636112527,,
墨西哥,Mexico,MEX,MX,2020-02,372.9,-232.9,140.0
蒙古,Mongolia,MNG,MN,2020-02,29.074748356255,-0.078096388957,28.996651967298
北马其顿,,,,2020-02,-0.32715,-0.8724000000000001,-1.19955
巴基斯坦,Pakistan,PAK,PK,2020-02,321.5415065,-47.853039,273.6884675
菲律宾,Philippines,PHL,PH,2020-02,108.3538204512056,-165.8635253116136,-57.50970486040799
波兰,Poland,POL,PL,2020-02,2446.0,-83.0,2363.0
罗马尼亚,Romania,ROU,RO,2020-02,2106.4098,-30.7521,2075.6577
塞尔维亚,Serbia,SRB,RS,2020-02,-93.783,-1.0905,-94.8735
斯洛伐克,Slovakia,SVK,SK,2020-02,377.85825,0.0,377.85825
斯洛文尼亚,Slovenia,SVN,SI,2020-02,155.7234,-1.3086,154.4148
南非,South Africa,ZAF,ZA,2020-02,140.057066096406,-312.1481068919899,-172.091040795584
斯里兰卡,Sri Lanka,LKA,LK,2020-02,19.97394279116695,-5.950855651903971,14.02308713926298
泰国,Thailand,THA,TH,2020-02,-141.31,-652.2299999999999,-793.54
土耳其,Türkiye,TUR,TR,2020-02,1645.0,-687.0,958.0
乌克兰,Ukraine,UKR,UA,2020-02,578.0,1.0,579.0
巴西,Brazil,BRA,BR,2020-01,4899.049465640001,-1545.526048590002,3353.523417049998
保加利亚,Bulgaria,BGR,BG,2020-01,16.80295028788235,92.7887731730159,109.5917234608983
智利,Chile,CHL,CL,2020-01,7777.34865328808,482.4772209554025,8259.825874243483
中国,China,CHN,CN,2020-01,2123.960294946367,8313.180650078897,10437.14094502526
克罗地亚,Croatia,HRV,HR,2020-01,58.276909090911,-14.65248000000048,43.62442909091052
捷克,Czechia,CZE,CZ,2020-01,-5736.144737421309,3.609631553462162,-5732.535105867847
新兴市场,,,,2020-01,19420.20651979488,8980.986618615832,28401.19313841071
爱沙尼亚,Estonia,EST,EE,2020-01,4.551149090909239,-5.550181818182,-0.9990327272727608
匈牙利,Hungary,HUN,HU,2020-01,-2175.227258181889,-52.06070545454715,-2227.287963636436
印度,India,IND,IN,2020-01,-1559.165646984514,1699.951896608801,140.7862496242874
韩国,Korea (Republic of),KOR,KR,2020-01,4469.2,1364.0,5833.2
拉脱维亚,Latvia,LVA,LV,2020-01,-636.0508363636571,1.1100363636364,-634.9408000000208
黎巴嫩,Lebanon,LBN,LB,2020-01,895.58,18.0,913.58
立陶宛,Lithuania,LTU,LT,2020-01,57.83289454545643,-5.328174545454719,52.50472000000171
马来西亚,Malaysia,MYS,MY,2020-01,874.6114756789051,,
墨西哥,Mexico,MEX,MX,2020-01,1783.3,141.7,1925.0
蒙古,Mongolia,MNG,MN,2020-01,15.78934496139,0.346570367825,16.135915329215
北马其顿,,,,2020-01,-6.660218181818399,-0.5550181818182,-7.215236363636599
巴基斯坦,Pakistan,PAK,PK,2020-01,1387.3357732,2.772776,1390.1085492
菲律宾,Philippines,PHL,PH,2020-01,-40.51404310109274,-140.8109729369741,-181.3250160380669
波兰,Poland,POL,PL,2020-01,-1272.0,22.0,-1250.0
罗马尼亚,Romania,ROU,RO,2020-01,3301.914167272835,-40.18331636363768,3261.730850909198
塞尔维亚,Serbia,SRB,RS,2020-01,-6.660218181818399,0.0,-6.660218181818399
斯洛伐克,Slovakia,SVK,SK,2020-01,192.8133163636427,0.0,192.8133163636427
斯洛文尼亚,Slovenia,SVN,SI,2020-01,910.1188145454843,-10.65634909090944,899.4624654545748
南非,South Africa,ZAF,ZA,2020-01,824.5371050827905,-449.1160745906262,375.4210304921643
斯里兰卡,Sri Lanka,LKA,LK,2020-01,58.74716421632556,-15.78161491305238,42.96554930327318
泰国,Thailand,THA,TH,2020-01,-179.14,-556.7300000000001,-735.8700000000001
土耳其,Türkiye,TUR,TR,2020-01,-309.0,-333.0,-642.0
乌克兰,Ukraine,UKR,UA,2020-01,1689.0,9.0,1698.0
巴西,Brazil,BRA,BR,2020-07,-1293.199691049999,342.0304687300011,-951.169222319998
保加利亚,Bulgaria,BGR,BG,2020-07,18.82572804313925,2.813666762939284,21.63939480607853
智利,Chile,CHL,CL,2020-07,24.09528877776309,-41.26080177707257,-17.16551299930948
中国,China,CHN,CN,2020-07,23530.15520973902,13505.97389640178,37036.1291061408
克罗地亚,Croatia,HRV,HR,2020-07,-1312.787572173933,-8.48290956521752,-1321.270481739151
捷克,Czechia,CZE,CZ,2020-07,-5781.675822987413,-10.12242072933339,-5791.798243716747
新兴市场,,,,2020-07,26873.34428332825,14737.30665570222,41610.65093903046
爱沙尼亚,Estonia,EST,EE,2020-07,-40.00723565217452,3.55365130434788,-36.45358434782664
匈牙利,Hungary,HUN,HU,2020-07,80.12910521739254,-134.2363121739151,-54.10720695652255
印度,India,IND,IN,2020-07,-568.3167444319731,1008.488863946272,440.1721195142993
韩国,Korea (Republic of),KOR,KR,2020-07,4379.9,1312.5,5692.4
拉脱维亚,Latvia,LVA,LV,2020-07,-615.5841130434876,-1.1463391304348,-616.7304521739225
黎巴嫩,Lebanon,LBN,LB,2020-07,-566.56,-66.28,-632.8399999999999
立陶宛,Lithuania,LTU,LT,2020-07,1787.830507826114,-8.826811304347961,1779.003696521766
马来西亚,Malaysia,MYS,MY,2020-07,1664.540525276853,,
墨西哥,Mexico,MEX,MX,2020-07,-1171.6,-18.2,-1189.8
蒙古,Mongolia,MNG,MN,2020-07,6.761213607905,0.180303599548,6.941517207453
北马其顿,,,,2020-07,-71.64619565217501,-0.34390173913044,-71.99009739130545
巴基斯坦,Pakistan,PAK,PK,2020-07,-53.0160884,-73.19762339999997,-126.2137118
菲律宾,Philippines,PHL,PH,2020-07,2835.115480690007,-137.2175065812887,2697.897974108718
波兰,Poland,POL,PL,2020-07,794.0,-15.0,779.0
罗马尼亚,Romania,ROU,RO,2020-07,3367.715097391356,-44.59259217391372,3323.122505217442
塞尔维亚,Serbia,SRB,RS,2020-07,-95.14614782608841,0.0,-95.14614782608841
斯洛伐克,Slovakia,SVK,SK,2020-07,-1030.444244347842,79.0974000000012,-951.3468443478405
斯洛文尼亚,Slovenia,SVN,SI,2020-07,48.94868086956597,-0.4585356521739201,48.49014521739205
南非,South Africa,ZAF,ZA,2020-07,-55.92862519075029,-538.8347397108852,-594.7633649016354
斯里兰卡,Sri Lanka,LKA,LK,2020-07,1.239926644970375,-18.13110110496088,-16.89117445999051
土耳其,Türkiye,TUR,TR,2020-07,117.0,-467.0,-350.0
乌克兰,Ukraine,UKR,UA,2020-07,873.0,66.0,939.0
巴西,Brazil,BRA,BR,2020-06,5052.027493199999,530.0920919500013,5582.119585150001
保加利亚,Bulgaria,BGR,BG,2020-06,-56.49145323267244,3.239562865168749,-53.25189036750369
智利,Chile,CHL,CL,2020-06,-62.61567671351845,-132.4562069249582,-195.0718836384767
中国,China,CHN,CN,2020-06,11501.86076115505,24074.22496442206,35576.08572557711
克罗地亚,Croatia,HRV,HR,2020-06,1890.546180909106,2.70110181818184,1893.247282727288
捷克,Czechia,CZE,CZ,2020-06,4575.213026238078,-8.942883658145607,4566.270142579932
新兴市场,,,,2020-06,30222.00085663684,26425.07136056715,56647.07221720399
爱沙尼亚,Estonia,EST,EE,2020-06,1650.148119090923,5.06456590909095,1655.212685000014
匈牙利,Hungary,HUN,HU,2020-06,2537.685158181839,-120.8743063636373,2416.810851818201
印度,India,IND,IN,2020-06,293.291005758496,2882.993803565729,3176.284809324225
韩国,Korea (Republic of),KOR,KR,2020-06,4153.7,147.8,4301.5
拉脱维亚,Latvia,LVA,LV,2020-06,-208.2099318181835,-1.1254590909091,-209.3353909090926
黎巴嫩,Lebanon,LBN,LB,2020-06,-557.05,4.11,-552.9399999999999
立陶宛,Lithuania,LTU,LT,2020-06,-272.586191818184,10.57931545454554,-262.0068763636385
马来西亚,Malaysia,MYS,MY,2020-06,2705.750168458921,,
墨西哥,Mexico,MEX,MX,2020-06,-1771.8,296.8,-1475.0
蒙古,Mongolia,MNG,MN,2020-06,-1.171016698011,0.142062624921,-1.02895407309
北马其顿,,,,2020-06,717.5927163636422,0.0,717.5927163636422
巴基斯坦,Pakistan,PAK,PK,2020-06,48.0254564,-43.190438,4.835018400000003
菲律宾,Philippines,PHL,PH,2020-06,1714.487111834224,-205.8800922502282,1508.607019583996
波兰,Poland,POL,PL,2020-06,-1575.0,-255.0,-1830.0
罗马尼亚,Romania,ROU,RO,2020-06,690.4691522727329,-41.6419863636367,648.8271659090963
塞尔维亚,Serbia,SRB,RS,2020-06,-52.8965772727277,-1.1254590909091,-54.0220363636368
斯洛伐克,Slovakia,SVK,SK,2020-06,709.2643190909149,-70.9039227272733,638.3603963636416
斯洛文尼亚,Slovenia,SVN,SI,2020-06,-11.254590909091,1.35055090909092,-9.90404000000008
南非,South Africa,ZAF,ZA,2020-06,-717.2050943872573,-581.5034468896683,-1298.708541276926
斯里兰卡,Sri Lanka,LKA,LK,2020-06,3.220720532560062,-46.38245759227247,-43.16173705971241
土耳其,Türkiye,TUR,TR,2020-06,-2510.0,-31.0,-2541.0
乌克兰,Ukraine,UKR,UA,2020-06,-225.0,6.0,-219.0
巴西,Brazil,BRA,BR,2020-03,-14778.38477006,-7483.141350729998,-22261.52612079
保加利亚,Bulgaria,BGR,BG,2020-03,-100.3466909447615,6.949625345335217,-93.39706559942628
智利,Chile,CHL,CL,2020-03,-1105.646997743166,-539.2731248320848,-1644.920122575251
中国,China,CHN,CN,2020-03,-2393.81959305069,-16217.75062250166,-18611.57021555235
克罗地亚,Croatia,HRV,HR,2020-03,56.97655681818135,-103.221606818181,-46.24504999999962
捷克,Czechia,CZE,CZ,2020-03,7648.504762300878,-34.68785093374371,7613.816911367134
新兴市场,,,,2020-03,-39420.10564577513,-49334.72014595135,-88754.82579172647
爱沙尼亚,Estonia,EST,EE,2020-03,513.4528159090867,5.64233863636359,519.0951545454502
匈牙利,Hungary,HUN,HU,2020-03,-304.2437499999975,-92.37946590909014,-396.6232159090876
印度,India,IND,IN,2020-03,-7560.251618343869,-8335.227509626668,-15895.47912797054
韩国,Korea (Republic of),KOR,KR,2020-03,1675.4,-10633.1,-8957.7
拉脱维亚,Latvia,LVA,LV,2020-03,55.317045454545,-2.2126818181818,53.1043636363632
黎巴嫩,Lebanon,LBN,LB,2020-03,466.1,18.0,484.1
立陶宛,Lithuania,LTU,LT,2020-03,-156.5472386363624,-4.09346136363633,-160.6406999999987
马来西亚,Malaysia,MYS,MY,2020-03,-2856.684859289041,,
墨西哥,Mexico,MEX,MX,2020-03,-7681.1,-84.1,-7765.200000000001
蒙古,Mongolia,MNG,MN,2020-03,5.07445268986,0.063273109548,5.137725799408
北马其顿,,,,2020-03,3.65092499999997,-2.87648636363634,0.7744386363636298
巴基斯坦,Pakistan,PAK,PK,2020-03,-1830.059651599999,-77.26999,-1907.329641599999
菲律宾,Philippines,PHL,PH,2020-03,-45.25371731154128,-285.1324654042845,-330.3861827158258
波兰,Poland,POL,PL,2020-03,-1925.0,-636.0,-2561.0
罗马尼亚,Romania,ROU,RO,2020-03,-475.5053227272688,-314.4220863636338,-789.9274090909025
塞尔维亚,Serbia,SRB,RS,2020-03,-134.9735909090898,-1.1063409090909,-136.0799318181807
斯洛伐克,Slovakia,SVK,SK,2020-03,-1417.333338636352,-54.2107045454541,-1471.544043181806
斯洛文尼亚,Slovenia,SVN,SI,2020-03,873.4561477272655,-6.30614318181813,867.1500045454474
南非,South Africa,ZAF,ZA,2020-03,-2862.709621154991,-961.0993859848892,-3823.80900713988
斯里兰卡,Sri Lanka,LKA,LK,2020-03,4.082408732170248,-6.394105756532692,-2.311697024362444
泰国,Thailand,THA,TH,2020-03,-2234.26,-2442.37,-4676.63
土耳其,Türkiye,TUR,TR,2020-03,-2220.0,-1063.0,-3283.0
乌克兰,Ukraine,UKR,UA,2020-03,-640.0,14.0,-626.0
巴西,Brazil,BRA,BR,2020-05,93.84962769000069,-1635.722434379999,-1541.872806689999
保加利亚,Bulgaria,BGR,BG,2020-05,-3.376235198203231,-1.139979383062708,-4.516214581265939
智利,Chile,CHL,CL,2020-05,2743.175169833184,458.1334252204022,3201.308595053586
中国,China,CHN,CN,2020-05,16115.62351878456,8964.40876401228,25080.03228279684
克罗地亚,Croatia,HRV,HR,2020-05,-297.620505,-1.4172405,-299.0377455
捷克,Czechia,CZE,CZ,2020-05,-800.911671798152,-36.3869007157423,-837.2985725138943
新兴市场,,,,2020-05,23466.83471884167,4560.352952686854,28027.18767152853
爱沙尼亚,Estonia,EST,EE,2020-05,54.6182685,-1.8533145,52.764954
匈牙利,Hungary,HUN,HU,2020-05,-430.7320935,-29.871069,-460.6031625
印度,India,IND,IN,2020-05,-2899.158793835974,1925.591268173983,-973.5675256619918
韩国,Korea (Republic of),KOR,KR,2020-05,2383.6,-2763.0,-379.4000000000001
拉脱维亚,Latvia,LVA,LV,2020-05,-175.519785,0.0,-175.519785
黎巴嫩,Lebanon,LBN,LB,2020-05,-292.28,18.0,-274.28
立陶宛,Lithuania,LTU,LT,2020-05,2040.9353385,0.0,2040.9353385
马来西亚,Malaysia,MYS,MY,2020-05,340.3281463674449,,
墨西哥,Mexico,MEX,MX,2020-05,-1599.5,-149.8,-1749.3
蒙古,Mongolia,MNG,MN,2020-05,-510.414289344731,0.488089183517,-509.926200161214
北马其顿,,,,2020-05,-8.72148,-0.3270555,-9.0485355
巴基斯坦,Pakistan,PAK,PK,2020-05,-54.7958299,-55.79235,-110.5881799
菲律宾,Philippines,PHL,PH,2020-05,1260.173113511515,-184.2960671777205,1075.877046333795
波兰,Poland,POL,PL,2020-05,853.0,-116.0,737.0
罗马尼亚,Romania,ROU,RO,2020-05,3373.686501,-153.498048,3220.188453
塞尔维亚,Serbia,SRB,RS,2020-05,1945.980225,-1.090185,1944.89004
斯洛伐克,Slovakia,SVK,SK,2020-05,4359.431778,0.0,4359.431778
斯洛文尼亚,Slovenia,SVN,SI,2020-05,563.8436820000001,4.36074,568.204422
南非,South Africa,ZAF,ZA,2020-05,-674.8770360012624,-640.0969470011973,-1314.97398300246
斯里兰卡,Sri Lanka,LKA,LK,2020-05,2.49706923329088,-36.33774274560427,-33.84067351231339
土耳其,Türkiye,TUR,TR,2020-05,-3653.0,-1009.0,-4662.0
乌克兰,Ukraine,UKR,UA,2020-05,-1263.0,5.0,-1258.0
巴西,Brazil,BRA,BR,2020-11,1537.10618426,5514.935646179998,7052.041830439997
保加利亚,Bulgaria,BGR,BG,2020-11,39.8191138857552,-275.0470361228841,-235.2279222371289
智利,Chile,CHL,CL,2020-11,-40.87463673318552,-75.98628917024143,-116.860925903427
中国,China,CHN,CN,2020-11,14633.40427158726,5580.080385030509,20213.48465661777
克罗地亚,Croatia,HRV,HR,2020-11,25.5698742857148,-9.707081904762099,15.8627923809527
捷克,Czechia,CZE,CZ,2020-11,-3022.628683869239,52.63628639148521,-2969.992397477753
新兴市场,,,,2020-11,25080.17744024278,33449.78765462866,58529.96509487145
爱沙尼亚,Estonia,EST,EE,2020-11,-73.27663047619195,10.4173561904764,-62.85927428571556
匈牙利,Hungary,HUN,HU,2020-11,3093.362893333396,185.0264514285752,3278.389344761971
印度,India,IND,IN,2020-11,349.3677384950527,8132.332418081139,8481.700156576191
韩国,Korea (Republic of),KOR,KR,2020-11,-1539.3,5988.8,4449.5
拉脱维亚,Latvia,LVA,LV,2020-11,-68.659847619049,0.0,-68.659847619049
黎巴嫩,Lebanon,LBN,LB,2020-11,-24.66,-66.33,-90.99
立陶宛,Lithuania,LTU,LT,2020-11,24.97797904761955,1.6573066666667,26.63528571428625
马来西亚,Malaysia,MYS,MY,2020-11,469.1434646055006,,
墨西哥,Mexico,MEX,MX,2020-11,7202.7,253.2,7455.9
蒙古,Mongolia,MNG,MN,2020-11,-5.791275073727,0.447915816176,-5.343359257551
北马其顿,,,,2020-11,-236.4029580952428,-0.11837904761905,-236.5213371428619
巴基斯坦,Pakistan,PAK,PK,2020-11,19.6338415,-38.96866579999998,-19.33482429999998
菲律宾,Philippines,PHL,PH,2020-11,1034.269666434667,-170.0104641801277,864.2592022545396
波兰,Poland,POL,PL,2020-11,400.0,8176.0,8576.0
罗马尼亚,Romania,ROU,RO,2020-11,342.9441009523878,-30.89693142857205,312.0471695238158
塞尔维亚,Serbia,SRB,RS,2020-11,74.57880000000151,0.0,74.57880000000151
斯洛伐克,Slovakia,SVK,SK,2020-11,-154.3662780952412,0.0,-154.3662780952412
斯洛文尼亚,Slovenia,SVN,SI,2020-11,-454.8123009523901,2.95947619047625,-451.8528247619138
南非,South Africa,ZAF,ZA,2020-11,1325.387033513937,-1075.526366530161,249.8606669837754
斯里兰卡,Sri Lanka,LKA,LK,2020-11,0.6850892557559561,-15.11437316246578,-14.42928390670982
土耳其,Türkiye,TUR,TR,2020-11,601.0,1279.0,1880.0
乌克兰,Ukraine,UKR,UA,2020-11,-473.0,30.0,-443.0
巴西,Brazil,BRA,BR,2020-10,2426.92914528,2909.07278388,5336.00192916
保加利亚,Bulgaria,BGR,BG,2020-10,-1.55993882679783,-8.414508385961998,-9.974447212759827
智利,Chile,CHL,CL,2020-10,-160.0068496193072,-68.19493346767155,-228.2017830869788
中国,China,CHN,CN,2020-10,8131.650172928103,14362.55979972954,22494.20997265764
克罗地亚,Croatia,HRV,HR,2020-10,43.09716545454611,-2.11953272727276,40.97763272727335
捷克,Czechia,CZE,CZ,2020-10,-5176.032556931338,32.73010650272752,-5143.30245042861
新兴市场,,,,2020-10,13471.61725800491,9522.226413349365,22993.84367135428
爱沙尼亚,Estonia,EST,EE,2020-10,-7.182860909091019,4.35681727272734,-2.826043636363679
匈牙利,Hungary,HUN,HU,2020-10,472.4202945454618,-7.300612727272839,465.119681818189
印度,India,IND,IN,2020-10,339.2409633190954,2660.155563490547,2999.396526809643
韩国,Korea (Republic of),KOR,KR,2020-10,1865.6,1538.3,3403.9
拉脱维亚,Latvia,LVA,LV,2020-10,-8.242627272727399,0.0,-8.242627272727399
黎巴嫩,Lebanon,LBN,LB,2020-10,-50.92,-66.33,-117.25
立陶宛,Lithuania,LTU,LT,2020-10,-99.6180381818197,296.4990781818228,196.8810400000031
马来西亚,Malaysia,MYS,MY,2020-10,1921.926564622097,,
墨西哥,Mexico,MEX,MX,2020-10,-2609.0,-902.4,-3511.4
蒙古,Mongolia,MNG,MN,2020-10,-38.909840504761,1.187003868382,-37.722836636379
北马其顿,,,,2020-10,-28.14268454545498,-0.11775181818182,-28.2604363636368
巴基斯坦,Pakistan,PAK,PK,2020-10,-243.681194,-37.0878995,-280.7690935
菲律宾,Philippines,PHL,PH,2020-10,2179.69468935604,-154.1840148105207,2025.510674545519
波兰,Poland,POL,PL,2020-10,140.0,-9749.0,-9609.0
罗马尼亚,Romania,ROU,RO,2020-10,1291.619693636384,-108.6849281818198,1182.934765454564
塞尔维亚,Serbia,SRB,RS,2020-10,105.976636363638,0.0,105.976636363638
